Key,English,Korean,Portuguese,Japanese,Spanish,Thai,Indonesian,Russian,ChineseSimplified,ChineseTraditional,Tagalog,Vietnam
TUTORIAL_15_004,Winning in the Arena earns you points and food ingredients as rewards! Collect medals and challenge the Championship!,아레나에서 승리하면 승점과 음식재료를 보상으로 얻을 수 있어! 메달을 모아 챔피언십에 도전해 봐!,"Se você ganhar a arena, poderá obter pontos de vitória e ingredientes alimentares como recompensas! Colete medalhas e desafie o campeonato!",アリーナで勝つとスコアと食材をリワードとして得られます！メダルを集めてチャンピオンシップに挑戦しましょう！,"Si ganas la arena, ¡puedes obtener puntos de victoria e ingredientes de comida como recompensas! ¡Recoge medallas y desafíe el campeonato!",หากคุณชนะเวทีคุณจะได้รับคะแนนชัยชนะและส่วนผสมอาหารเป็นรางวัล! รวบรวมเหรียญและท้าทายการแข่งขันชิงแชมป์!,"Jika Anda memenangkan arena, Anda bisa mendapatkan poin kemenangan dan bahan makanan sebagai hadiah! Kumpulkan medali dan tantang kejuaraan!","Если вы выиграете арену, вы можете получить очки победы и пищевые ингредиенты в качестве наград! Соберите медали и оспаривайте чемпионат!",如果您赢得竞技场，则可以将胜利点和食品成分作为奖励！收集奖牌并挑战冠军！,如果您贏得競技場，則可以將勝利點和食品成分作為獎勵！收集獎牌並挑戰冠軍！,"Kung nanalo ka ng arena, makakakuha ka ng mga puntos ng tagumpay at mga sangkap ng pagkain bilang mga gantimpala! Kolektahin ang mga medalya at hamunin ang kampeonato!",Chiến thắng trong đấu trường kiếm cho bạn điểm và các thành phần thực phẩm là phần thưởng! Thu thập huy chương và thách thức chức vô địch!
TUTORIAL_15_005,"When the Arena season ends, you can obtain <b>NCG</b> and <b>Costumes</b> based on your ranking!","아레나 시즌이 종료되면, 나의 순위에 따라 <b>NCG</b>와 <b>코스튬</b>을 획득할 수 있어!","Quando a temporada da arena termina, você pode obter NCG e figurinos de acordo com o meu ranking!",アリーナのシーズンが終了すると、各自のランキングに応じて<b>NCG</b>と<b>コスチューム<b>が獲得できます！,"Cuando termina la temporada de la arena, ¡puede obtener NCG y disfraces de acuerdo con mi ranking!",เมื่อฤดูเวทีสิ้นสุดลงคุณจะได้รับ NCG และเครื่องแต่งกายตามการจัดอันดับของฉัน!,"Ketika musim arena berakhir, Anda bisa mendapatkan NCG dan kostum sesuai dengan peringkat saya!","Когда заканчивается сезон арены, вы можете получить NCG и костюмы в соответствии с моим рейтингом!",当竞技场赛季结束时，您可以根据我的排名获得NCG和服装！,當競技場賽季結束時，您可以根據我的排名獲得NCG和服裝！,"Kapag natapos ang arena, maaari kang makakuha ng NCG at costume ayon sa aking pagraranggo!","Khi mùa đấu trường kết thúc, bạn có thể có được <b> NCG </b> và <b> trang phục </b> dựa trên thứ hạng của bạn!"
TUTORIAL_15_006,"So, give the Arena a try!","그러니, 아레나에 참여해봐!","Então, participe da arena ~!",なので、アリーナに参加してみよう〜！,"Entonces, participe en la arena ~!",ดังนั้นมีส่วนร่วมในเวที ~!,"Jadi, berpartisipasi dalam arena ~!","Итак, участвуйте в арене ~!",所以，参加竞技场〜！,所以，參加競技場〜！,"Kaya, lumahok sa arena ~!","Vì vậy, hãy thử đấu trường!"
TUTORIAL_35_001,<b>Upgrade</b> is now open! Let's go to the workshop.,<b>강화</b>가 오픈되었어! 워크샵으로 가보자.,A atualização foi aberta! Vamos para o workshop.,<b>アップグレード</b>が解放されました！工房に行きましょう。,¡Se ha abierto la actualización! Vamos al taller.,อัพเกรดเปิดแล้ว! ไปเวิร์กช็อปกันเถอะ,Upgrade telah dibuka! Ayo pergi ke bengkel.,Обновление было открыто! Пойдем на мастерскую.,升级已打开！让我们去研讨会。,升級已打開！讓我們去研討會。,Binuksan ang pag -upgrade! Pumunta tayo sa workshop.,<b> Nâng cấp </b> hiện đang mở! Hãy đến hội thảo.
TUTORIAL_35_002,Upgrade is a space where you can enhance equipment.,강화는 장비를 성장시킬 수 있는 공간이야.,A atualização é um espaço onde você pode cultivar seu equipamento.,アップグレードでは装備の成長ができます。,La actualización es un espacio donde puede cultivar su equipo.,การอัพเกรดเป็นพื้นที่ที่คุณสามารถปลูกอุปกรณ์ของคุณได้,Upgrade adalah ruang di mana Anda dapat menumbuhkan peralatan Anda.,"Обновление - это место, где вы можете вырастить свое оборудование.",升级是您可以种植设备的空间。,升級是您可以種植設備的空間。,Ang pag -upgrade ay isang puwang kung saan maaari mong palaguin ang iyong kagamitan.,Nâng cấp là một không gian nơi bạn có thể tăng cường thiết bị.
TUTORIAL_35_003,"First, choose the equipment to upgrade!","먼저, 강화 할 장비를 선택해봐.","Primeiro, selecione o equipamento para atualizar!",まず、アップグレードする装備を選択してください。,"Primero, seleccione el equipo para actualizar!",ก่อนอื่นเลือกอุปกรณ์เพื่ออัพเกรด!,"Pertama, pilih peralatan yang akan ditingkatkan!",Сначала выберите оборудование для обновления!,首先，选择升级设备！,首先，選擇升級設備！,"Una, piliin ang kagamitan upang mag -upgrade!","Đầu tiên, chọn thiết bị để nâng cấp!"
TUTORIAL_35_004,"Then, select other equipment to use as enhancement materials!",그리고 강화 재료로 쓸 장비들을 선택하면 돼.,E selecione os ingredientes de atualização do equipamento!,アップグレードの材料として使う装備を選択してください！,¡Y seleccione los ingredientes de actualización del equipo!,และเลือกส่วนผสมอัพเกรดของอุปกรณ์!,Dan pilih bahan peningkatan peralatan!,И выберите ингредиенты обновления оборудования!,并选择设备的升级成分！,並選擇設備的升級成分！,At piliin ang mga sangkap ng pag -upgrade ng kagamitan!,"Sau đó, chọn các thiết bị khác để sử dụng làm vật liệu nâng cao!"
TUTORIAL_35_005,"Once this gauge is full, you can enhance the equipment!",이 게이지를 꽉 채우면 장비를 강화 할 수 있어!,"Se você preencher esse medidor, poderá atualizar para o próximo nível!",このゲージを満たすと、装備のアップグレードができます！,"Si llena este medidor, ¡puede actualizar al siguiente nivel!",หากคุณเติมมาตรวัดนี้คุณสามารถอัพเกรดเป็นระดับถัดไป!,"Jika Anda mengisi pengukur ini, Anda dapat meningkatkan ke level berikutnya!","Если вы заполните этот датчик, вы можете перейти на следующий уровень!",如果填充此量规，则可以升级到一个新的水平！,如果填充此量規，則可以升級到一個新的水平！,"Kung punan mo ang gauge na ito, maaari kang mag -upgrade sa susunod na antas!","Khi thước đo này đầy đủ, bạn có thể tăng cường thiết bị!"
TUTORIAL_35_006,"And you may cancel the strengthening, so don't worry!",그리고 강화를 취소할 수도 있으니 걱정마!,"E você pode cancelar o fortalecimento, então não se preocupe!",アップグレードはキャンセルもできるから、心配しないでね！,"Y puede cancelar el fortalecimiento, ¡así que no se preocupe!",และคุณอาจยกเลิกการเสริมสร้างความเข้มแข็งดังนั้นไม่ต้องกังวล!,"Dan Anda dapat membatalkan penguatannya, jadi jangan khawatir!","И вы можете отменить укрепление, так что не волнуйтесь!",您可能会取消加强，因此请放心！,您可能會取消加強，因此請放心！,"At maaari mong kanselahin ang pagpapalakas, kaya huwag mag -alala!","Và bạn có thể hủy bỏ việc tăng cường, vì vậy đừng lo lắng!"
TUTORIAL_35_007,"If you strengthen it, the equipment will be released, so you have to wear it again!
If you want to get strong equipment, try to reinforce!","강화를 할 경우, 장비가 해제되니 다시 착용해야 한다구.
강한 장비를 얻고 싶다면 앞으로도 강화에 도전해 보자!","Se você o fortalecer, o equipamento será lançado, então você terá que usá -lo novamente!
Se você quiser obter equipamentos fortes, tente reforçar!","アップグレードすると装備の着用が解除されるので、再度着用する必要があります！
強力な装備を入手したければ、アップグレードに挑戦してみましょう！","Si lo fortalece, el equipo se lanzará, ¡así que debe usarlo nuevamente!
Si desea obtener un equipo fuerte, ¡intente reforzar!","หากคุณเสริมความแข็งแกร่งอุปกรณ์จะถูกปล่อยออกมาดังนั้นคุณต้องสวมใส่อีกครั้ง!
หากคุณต้องการรับอุปกรณ์ที่แข็งแกร่งให้พยายามเสริมสร้าง!","Jika Anda memperkuatnya, peralatan akan dilepaskan, jadi Anda harus memakainya lagi!
Jika Anda ingin mendapatkan peralatan yang kuat, cobalah untuk memperkuat!","Если вы укрепите его, оборудование будет выпущено, так что вы должны носить его снова!
Если вы хотите получить сильное оборудование, попробуйте подкрепить!","如果您加强它，设备将被释放，因此您必须再次佩戴！
如果您想获得强大的设备，请尝试加强！","如果您加強它，設備將被釋放，因此您必須再次佩戴！
如果您想獲得強大的設備，請嘗試加強！","Kung pinalakas mo ito, ilalabas ang kagamitan, kaya kailangan mong magsuot muli!
Kung nais mong makakuha ng malakas na kagamitan, subukang palakasin!","Nếu bạn tăng cường nó, thiết bị sẽ được phát hành, vì vậy bạn phải mặc nó một lần nữa!
Nếu bạn muốn có được thiết bị mạnh mẽ, hãy cố gắng củng cố!"
TUTORIAL_40_001,<b>Grind</b> is now open! Let's go to the workshop.,<b>분해</b>가 오픈되었어! 워크샵으로 가보자.,A moagem está aberta! Vamos para o workshop.,<b>グラインド</b>が解放されました！工房へ行きましょう。,¡Grind está abierto! Vamos al taller.,บดเปิด! ไปเวิร์กช็อปกันเถอะ,Grind terbuka! Ayo pergi ke bengkel.,Grind открыт! Пойдем на мастерскую.,研磨开放！让我们去研讨会。,研磨開放！讓我們去研討會。,Bukas ang giling! Pumunta tayo sa workshop.,<b> Grind </b> hiện đang mở! Hãy đến hội thảo.
TUTORIAL_40_002,Grind is a space where you can <b>restore equipment with crystals or vouchers</b>.,"분해는 장비를 <b>크리스탈, 또는 바우쳐로 환원</b> 할 수 있는 공간이야.",O Grind é um espaço onde você pode substituir seu equipamento por um cristal ou vasto.,グラインドでは、装備を<b>クリスタルまたはバウチャーに還元</b>できます。,Grind es un espacio donde puede reemplazar su equipo con un cristal o vower.,Grind เป็นพื้นที่ที่คุณสามารถเปลี่ยนอุปกรณ์ของคุณด้วยคริสตัลหรือ Vower,Grind adalah ruang di mana Anda dapat mengganti peralatan Anda dengan kristal atau vower.,"Grind - это пространство, где вы можете заменить свое оборудование кристаллом или Vower.",Grind是一个可以用晶体或速度替换设备的空间。,Grind是一個可以用晶體或速度替換設備的空間。,Ang giling ay isang puwang kung saan maaari mong palitan ang iyong kagamitan sa isang kristal o vower.,Nghiền là một không gian nơi bạn có thể <b> khôi phục thiết bị bằng các tinh thể hoặc chứng từ </b>.
TUTORIAL_40_003,"When you grind equipment, you can obtain crystals.",장비를 분해하면 크리스탈을 얻을 수 있어.,Moa seu equipamento para obter um cristal.,装備を挽くとクリスタルを手に入れます。,Muela su equipo para obtener un cristal.,บดอุปกรณ์ของคุณเพื่อรับคริสตัล,Giling peralatan Anda untuk mendapatkan kristal.,"Измельчить свое оборудование, чтобы получить кристалл.",研磨您的设备以获取水晶。,研磨您的設備以獲取水晶。,Gilingin ang iyong kagamitan upang makakuha ng isang kristal.,"Khi bạn xay thiết bị, bạn có thể có được tinh thể."
TUTORIAL_40_004,"And if you disassemble an aura, you can get an <b>NCG voucher</b>!
The better the aura, the better NCG voucher you can obtain!","그리고 아우라를 분해하면 <b>NCG 바우처</b>를 얻을 수 있지!
좋은 아우라 일수록 더 좋은 NCG 바우처를 획득할 수 있어.","E se você triturar o item de gacha, poderá obter vouchers NCG!
Quanto melhor o item da Gacha, melhor você poderá obter um voucher NCG melhor!","また、オーラをグラインドすると、<b>NCGバウチャー</b>が得られます！
良いオーラであるほど、より良いNCGバウチャーが獲得できます！","Y si muele el artículo de Gacha, ¡puede obtener cupones NCG!
¡Cuanto mejor artículo de Gacha, mejor podrá obtener un mejor cupón NCG!","และถ้าคุณบดรายการ Gacha คุณจะได้รับบัตรกำนัล NCG!
ยิ่งรายการ Gacha ที่ดีขึ้นเท่าไหร่คุณก็จะได้รับบัตรกำนัล NCG ที่ดีกว่า!","Dan jika Anda menggiling item Gacha, Anda bisa mendapatkan voucher NCG!
Semakin baik item gacha, semakin baik Anda bisa mendapatkan voucher NCG yang lebih baik!","И если вы измельчиваете предмет Gacha, вы можете получить ваучеры NCG!
Чем лучший предмет Gacha, тем лучше вы можете получить лучший ваучер NCG!","而且，如果您磨碎了Gacha物品，则可以获得NCG代金券！
GACHA项目越好，您可以获得更好的NCG代金券！","而且，如果您磨碎了Gacha物品，則可以獲得NCG代金券！
GACHA項目越好，您可以獲得更好的NCG代金券！","At kung gumiling ka ng item ng GACHA, maaari kang makakuha ng mga voucher ng NCG!
Ang mas mahusay na item ng gacha, mas mahusay na maaari kang makakuha ng isang mas mahusay na voucher ng NCG!","Và nếu bạn tháo rời hào quang, bạn có thể nhận được chứng từ <b> NCG </b>!
Hào quang càng tốt, chứng từ NCG tốt hơn bạn có thể có được!"
TUTORIAL_45_001,Do you know you can make more powerful equipment when you make equipment?,"장비를 제작할 때, 좀 더 강력한 장비를 만들 수 있다는거 알고 있어?",Você sabe que pode fazer equipamentos mais poderosos quando fabricar equipamentos?,装備を製作するとき、より強力な装備が作れることを知っていますか？,¿Sabes que puedes hacer equipos más potentes cuando creas equipos?,คุณรู้หรือไม่ว่าคุณสามารถทำอุปกรณ์ที่มีประสิทธิภาพมากขึ้นเมื่อคุณทำอุปกรณ์?,Apakah Anda tahu Anda dapat membuat peralatan yang lebih kuat saat membuat peralatan?,"Вы знаете, что можете сделать более мощное оборудование при создании оборудования?",您知道在制造设备时可以制造更强大的设备吗？,您知道在製造設備時可以製造更強大的設備嗎？,Alam mo bang maaari kang gumawa ng mas malakas na kagamitan kapag gumawa ka ng kagamitan?,Bạn có biết bạn có thể chế tạo thiết bị mạnh mẽ hơn khi sản xuất thiết bị?
TUTORIAL_45_002,Let's go to Craft!,제작으로 가보자!,Vamos fazer o CRATTY!,製作に行きましょう！,¡Vamos a la artesanía!,ไปงานฝีมือกันเถอะ!,Ayo pergi ke Craft!,Пойдем в ремесло!,让我们去工艺！,讓我們去工藝！,Pumunta tayo sa bapor!,Hãy đến Craft!
TUTORIAL_45_003,"First, there's <b>Super Craft</b>!
Craft the same equipment to fill this gauge!","첫번째로 <b>슈퍼크래프트</b>가 있어!
동일한 장비를 제작해 이 게이지를 채워야 해.","O primeiro é o Super Craft!
Você tem que fazer o mesmo equipamento e preencher esse medidor!","まずは<b>特急制作</b>です！
同じ装備を作り、このゲージを満たす必要があります！","¡El primero es Super Craft!
¡Tienes que hacer el mismo equipo y llenar este calibre!","อย่างแรกคือ Super Craft!
คุณต้องทำอุปกรณ์เดียวกันและเติมมาตรวัดนี้!","Yang pertama adalah kerajinan super!
Anda harus membuat peralatan yang sama dan mengisi pengukur ini!","Первый - это супер ремесло!
Вы должны сделать то же оборудование и заполнить этот датчик!","首先是超级手工艺！
您必须制作相同的设备并填充此规格！","首先是超級手工藝！
您必須製作相同的設備並填充此規格！","Ang una ay sobrang bapor!
Kailangan mong gumawa ng parehong kagamitan at punan ang sukat na ito!","Đầu tiên, có <b> siêu thủ công </b>!
Làm thủ công cùng một thiết bị để lấp đầy thước đo này!"
TUTORIAL_45_004,"Once the gauge is full, <b>Special Craft</b> is finally activated!",게이지가 꽉 차면 드디어 <b>특급 제작</b> 이 활성화돼.,"Quando o medidor está cheio, o Super Craft é finalmente ativado!",ゲージがいっぱいになると、<b>特急制作</b>が利用可能になります！,"Cuando el medidor está lleno, ¡el súper artesanía finalmente se activa!",เมื่อมาตรวัดเต็มรูปแบบ Super Craft จะเปิดใช้งานในที่สุด!,"Saat pengukur penuh, kerajinan super akhirnya diaktifkan!","Когда датчик заполнен, супер -корабли наконец -то активируется!",当量规已满时，超级工艺终于被激活了！,當量規已滿時，超級工藝終於被激活了！,"Kapag puno na ang gauge, ang sobrang bapor ay sa wakas ay isinaaktibo!","Khi máy đo đầy, <b> Craft đặc biệt </b> cuối cùng đã được kích hoạt!"
TUTORIAL_45_005,"With <b>Special Craft</b>, you can definitively obtain skills when crafting equipment!",<b>특급 제작</b>으로 장비를 제작하면 스킬을 확정적으로 얻을 수 있어!,O Super Craft pode ser definitivamente obtido ao fabricar!,<b>特急制作製</b>で装備を作ると、確定的にスキルが付きます！,¡Super Craft se puede obtener definitivamente al fabricar!,Super Craft สามารถรับได้อย่างแน่นอนเมื่อผลิต!,Super Craft dapat diperoleh saat manufaktur!,Super Craft может быть определенно получен при производстве!,制造时绝对可以获得超级手工艺品！,製造時絕對可以獲得超級手工藝品！,Ang Super Craft ay maaaring tiyak na makuha kapag pagmamanupaktura!,"Với <b> Craft đặc biệt </b>, bạn chắc chắn có thể có được các kỹ năng khi chế tạo thiết bị!"
TUTORIAL_45_006,"This time, let me introduce <b>Premium Recipes</b>",이번에는 <b>고급 레시피</b>를 소개할게,"Desta vez, vou apresentar o Premium!",今回は、<b>高級レシピ</b>を紹介します！,"¡Esta vez, presentaré Premium!",คราวนี้ฉันจะแนะนำพรีเมี่ยม!,"Kali ini, saya akan memperkenalkan Premium!",На этот раз я представлю премиум!,这次，我将介绍Premium！,這次，我將介紹Premium！,"Sa oras na ito, ipakikilala ko ang Premium!","Lần này, hãy để tôi giới thiệu <b> công thức nấu ăn cao cấp </b>"
TUTORIAL_45_007,<b>Premium Recipes</b> increase the effects obtainable from equipment! Collect materials or use crystals to craft them!,"<b>고급 레시피</b>는 장비에서 얻을 수 있는 효과가 더 늘어나. 재료를 모으거나, 크리스탈을 이용해서 제작해 봐!",O Premium tem mais pesos que podem ser obtidos através do equipamento! Colete os ingredientes ou faça com que ele use um cristal!,<b>高級レシピ</b>では、装備で得られる効果が増えます！材料を集めたり、クリスタルを使用して作ってみてください！,¡Premium tiene más pesos que se pueden obtener a través del equipo! ¡Recoge los ingredientes o hazlo con un cristal!,พรีเมี่ยมมีน้ำหนักมากขึ้นที่สามารถรับได้ผ่านอุปกรณ์! รวบรวมส่วนผสมหรือทำให้มันใช้คริสตัล!,Premium memiliki lebih banyak bobot yang dapat diperoleh melalui peralatan! Kumpulkan bahan -bahannya atau buatlah menggunakan kristal!,"Премия имеет больше весов, которые можно получить с помощью оборудования! Соберите ингредиенты или сделайте их с помощью кристалла!",高级可以通过设备获得更多的权重！收集成分或使用水晶制成！,高級可以通過設備獲得更多的權重！收集成分或使用水晶製成！,Ang premium ay may maraming mga timbang na maaaring makuha sa pamamagitan ng kagamitan! Kolektahin ang mga sangkap o gawin itong gamit ang isang kristal!,<b> Công thức nấu ăn cao cấp </b> Tăng các hiệu ứng có thể đạt được từ thiết bị! Thu thập vật liệu hoặc sử dụng tinh thể để chế tạo chúng!
TUTORIAL_50_001,A dimensional portal has opened! Let's defeat the <b>World Boss</b>!,차원의 문이 열렸어! <b>월드 보스</b>를 처치하러 가보자!,A porta da dimensão está aberta! Vamos matar o chefe do mundo!,次元の扉が開かれました！<b>ワールドボス</b>を倒しに行きましょう！,¡La puerta de la dimensión está abierta! ¡Vamos a Kill World Boss!,ประตูของมิติเปิด! ไปฆ่าเจ้านายของโลกกันเถอะ!,Pintu dimensi terbuka! Ayo pergi untuk membunuh bos dunia!,"Дверь измерения открыта! Пойдем, чтобы убить босс мира!",尺寸的门是打开的！让我们去杀死世界老板！,尺寸的門是打開的！讓我們去殺死世界老闆！,Bukas ang pintuan ng sukat! Pumunta tayo upang patayin ang World Boss!,Một cổng thông tin có chiều đã mở! Hãy đánh bại ông chủ <b> thế giới </b>!
TUTORIAL_50_002,The <b>World Boss</b> is a content where you defeat powerful bosses. Really formidable...,<b>월드 보스</b>는 강력한 보스를 처치하는 컨텐츠야. 정말 무시무시한걸..,World Boss é um conteúdo que mata um chefe poderoso. É realmente terrível ...,<b>ワールドボス</b>は、強力なボスを倒すコンテンツです。本当に恐ろしい...,World Boss es un contenido que mata a un jefe poderoso. Es realmente terrible ...,World Boss เป็นเนื้อหาที่ฆ่าเจ้านายที่ทรงพลัง มันแย่มาก ...,World Boss adalah konten yang membunuh bos yang kuat. Itu sangat mengerikan ...,"World Boss - это контент, который убивает могущественного босса. Это действительно ужасно ...",世界老板是一个杀死强大老板的内容。真的很糟糕...,世界老闆是一個殺死強大老闆的內容。真的很糟糕...,Ang World Boss ay isang nilalaman na pumapatay sa isang malakas na boss. Ito ay talagang kakila -kilabot ...,<B> Ông chủ thế giới </b> là một nội dung mà bạn đánh bại các ông chủ mạnh mẽ. Thực sự ghê gớm ...
TUTORIAL_50_003,The World Boss opens at specific intervals!,월드 보스는 특정 기간마다 열려.,O Boss World abre todos os certos período!,ワールドボスは特定の期間ごとに開かれます。,¡El jefe mundial abre cada período determinado!,หัวหน้าโลกเปิดทุกช่วงเวลา!,World Boss membuka setiap periode tertentu!,Boss World открывает каждый определенный период!,世界老板在每个特定时期打开！,世界老闆在每個特定時期打開！,Binubuksan ng World Boss ang bawat tiyak na panahon!,Ông chủ thế giới mở ra trong các khoảng thời gian cụ thể!
TUTORIAL_50_004,And there are special rewards only available from the World Boss!,그리고 월드 보스만의 특별한 보상도 있어!,E também há uma recompensa especial do chefe do mundo!,また、ワールドボスだけの特別なリワードもあります！,¡Y también hay una recompensa especial de World Boss!,และยังมีรางวัลพิเศษของเจ้านายโลก!,Dan ada juga hadiah khusus dari bos dunia!,И есть также особая награда за босс мира!,而且还有世界老板的特殊奖励！,而且還有世界老闆的特殊獎勵！,At mayroon ding isang espesyal na gantimpala ng World Boss!,Và có những phần thưởng đặc biệt chỉ có sẵn từ ông chủ thế giới!
TUTORIAL_50_005,"As you defeat higher-level bosses and rise in rank, you can obtain more rewards!",더 높은 레벨의 보스를 처치해서 높은 순위에 오를수록 많은 보상을 획득할 수 있어.,"Quanto maior o chefe do chefe, mais recompensas você pode obter!",より高いレベルのボスを倒して高いランクに達するほど、より多くのリワードが獲得できます。,"¡Cuanto más alto sea el jefe del jefe, más recompensas podrás obtener!",ยิ่งเจ้านายของเจ้านายสูงเท่าไหร่ก็ยิ่งได้รับรางวัลมากขึ้น!,"Semakin tinggi bos bos, semakin banyak hadiah yang bisa Anda dapatkan!","Чем выше босс босса, тем больше наград вы можете получить!",老板的老板越高，您可以获得的回报越多！,老闆的老闆越高，您可以獲得的回報越多！,"Ang mas mataas na boss ng boss, mas maraming gantimpala na maaari mong makuha!","Khi bạn đánh bại các ông chủ cấp cao hơn và tăng cấp bậc, bạn có thể nhận được nhiều phần thưởng hơn!"
TUTORIAL_50_006,"Especially, you can obtain <b>Rune Fragments</b>, which are special rune materials with powerful skills.",특히 강력한 스킬이 있는 월드 보스 룬 재료인 <b>룬 조각</b>을 획득할 수 있어.,"Especialmente no Boss World, você pode obter materiais reforçados com runas.",特にワールドボスでは、ルーンの材料であるルーンストーンが入手できます。,"Especialmente en World Boss, puedes obtener materiales reforzados con runa.",โดยเฉพาะอย่างยิ่งใน World Boss คุณสามารถรับวัสดุที่ได้รับการเสริมด้วยรูน,"Terutama di World Boss, Anda bisa mendapatkan bahan rune -forpeed.","Особенно в боссе мира, вы можете получить рунические материалы.",尤其是在世界老板中，您可以得到符文的材料。,尤其是在世界老闆中，您可以得到符文的材料。,"Lalo na sa World Boss, maaari kang makakuha ng Rune -reinforced na materyales.","Đặc biệt, bạn có thể có được <b> Rune Fragment </b>, là những vật liệu Rune đặc biệt với các kỹ năng mạnh mẽ."
TUTORIAL_50_007,"During the season, you can engage in battles, and during other times, you can practice! Give it a try!","시즌 중에는 전투를, 아닐 경우에는 연습을 할 수 있으니 도전해봐!","Se você tem uma temporada, pode praticar, ou se não, pode praticar!",シーズン中には戦闘を、そうでない場合は練習ができますので挑戦してみましょう！,"Si tiene una temporada, puede practicar, o si no, ¡puede practicar!",หากคุณมีฤดูกาลคุณสามารถฝึกฝนหรือไม่คุณสามารถฝึกได้!,"Jika Anda memiliki musim, Anda dapat berlatih, atau jika tidak, Anda dapat berlatih!","Если у вас есть сезон, вы можете практиковать, или если нет, вы можете практиковать!",如果您有一个赛季，可以练习，或者如果没有练习，则可以练习！,如果您有一個賽季，可以練習，或者如果沒有練習，則可以練習！,"Kung mayroon kang isang panahon, maaari kang magsanay, o kung hindi, maaari kang magsanay!","Trong mùa giải, bạn có thể tham gia vào các trận chiến, và trong những thời điểm khác, bạn có thể luyện tập! Hãy thử một lần!"
TUTORIAL_23_001,Let's charge <b>Action Points</b>!,<b>행동력 충전</b>을 해보자!,Vamos cobrar AP!,<b>AP回復</b>をしてみましょう！,¡Cargamos AP!,มาชาร์จ AP กันเถอะ!,Mari Menagih AP!,Давайте зарядим AP!,让我们收取AP！,讓我們收取AP！,Sisingilin natin ang AP!,Hãy tính phí <b> Điểm hành động </b>!
TUTORIAL_23_002,Press <b>Charge</b> to replenish Action Points! You'll also receive Rune Fragments!,<b>충전</b>을 눌러서 행동력을 충전하자! 룬 조각도 함께 받을 수 있어!,Pressione o botão de carregamento para carregar seu comportamento! Você também pode reunir runas!,<b>回復</b>ボタンを押してAPを回復してください！ルーンストーンももらえます！,¡Presione el botón de carga para cargar su comportamiento! ¡También puedes conseguir runas juntas!,กดปุ่มชาร์จเพื่อชาร์จพฤติกรรมของคุณ! คุณยังสามารถรวบรวมรูนด้วยกันได้!,Tekan tombol pengisian daya untuk mengisi daya perilaku Anda! Anda juga bisa mendapatkan rune bersama!,"Нажмите кнопку заряда, чтобы зарядить поведение! Вы также можете собрать руны вместе!",按充电按钮收取您的行为！您也可以一起跑！,按充電按鈕收取您的行為！您也可以一起跑！,Pindutin ang pindutan ng singil upang singilin ang iyong pag -uugali! Maaari ka ring magkasama!,Nhấn <b> Charge </b> để bổ sung các điểm hành động! Bạn cũng sẽ nhận được những mảnh vỡ rune!
TUTORIAL_23_003,Action Points and Rune Fragments will be granted soon.,곧 행동력과 룬 조각이 지급 될 거야,"Em breve, ações e runas serão pagas.",すぐにアクションポイントとルーンストーンが支給されます。,Pronto se pagarán las acciones y las runas.,ในไม่ช้าการกระทำและรูนจะได้รับการชำระ,Segera aksi dan rune akan dibayar.,Вскоре действия и руны будут оплачены.,很快将支付行动和符文。,很快將支付行動和符文。,Sa lalong madaling panahon ang pagkilos at runes ay babayaran.,Điểm hành động và các mảnh Rune sẽ được cấp sớm.
TUTORIAL_23_004,Let's go to <b>Runes</b>!,<b>룬</b>으로 들어가보자!,Vamos entrar em Rune!,<b>ルーン</b>をタッチしましょう！,¡Vamos a la runa!,ไปที่ Rune กันเถอะ!,Ayo pergi ke Rune!,Пойдем в руну!,让我们进入符文吧！,讓我們進入符文吧！,Pumunta tayo sa Rune!,Hãy đến <b> rune </b>!
TUTORIAL_23_005,"Here, you can craft and enhance <b>Runes</b>. How about trying crafting this time?",이곳에서는 <b>룬</b>을 제작하고 강화할 수 있어. 이번에는 제작을 해볼까?,Você pode fazer e fortalecer runas aqui. Devemos fazer esse tempo?,ここで<b>ルーン</b>の製作とアップグレードができます。今回は製作をしてみましょうか？,Puedes hacer y fortalecer las runas aquí. ¿Hacemos esta vez?,คุณสามารถสร้างและเสริมสร้างรูนที่นี่ เราจะทำเวลานี้ไหม,Anda dapat membuat dan memperkuat rune di sini. Haruskah kita membuat waktu ini?,Вы можете сделать и укрепить здесь руны. Должны ли мы сделать это время?,您可以在这里制作并加强符文。我们要这次吗？,您可以在這裡製作並加強符文。我們要這次嗎？,Maaari kang gumawa at palakasin ang mga runes dito. Gagawin ba natin ang oras na ito?,"Tại đây, bạn có thể tạo ra và tăng cường <b> rune </b>. Làm thế nào về việc thử chế tạo lần này?"
TUTORIAL_23_006,"Once crafting is complete, the rune will be in your inventory!",제작이 완료되면 룬이 인벤토리에 들어와 있을거야!,"Após o término da produção, as runas estarão no inventário!",製作が終了したら、ルーンがインベントリーに入っているはずです！,"Después de que termine la producción, ¡las runas estarán en el inventario!",หลังจากสิ้นสุดการผลิตรูนจะอยู่ในคลัง!,"Setelah produksi berakhir, rune akan berada dalam inventaris!","После того, как производство заканчивается, руны будут в инвентаре!",生产结束后，符文将在库存中！,生產結束後，符文將在庫存中！,"Matapos matapos ang produksiyon, ang mga runes ay nasa imbentaryo!","Sau khi chế tạo hoàn thành, rune sẽ nằm trong kho của bạn!"
