Key,English,Korean,Portuguese,Japanese,Spanish,Thai,Indonesian,Russian,ChineseSimplified,ChineseTraditional,Tagalog,Vietnam
ITEM_NAME_303300,Old Necklace,낡은 목걸이,Colar Velho,古いネックレス,Collar viejo,สร้อยคอเก่า,Kalung tua,,旧项链,老項鍊,Lumang Kuwintas,Dây chuyền cũ
ITEM_NAME_303301,Discarded Necklace,버려진 목걸이,Colar Descartado,捨てられたネックレス,Collar Desechado,สร้อยคอที่ถูกทิ้ง,Kalung yang Dibuang,,废项链,丟棄的項鍊,Tinapong Kuwintas,Dây chuyền bỏ đi
ITEM_NAME_303302,Hard Necklace,단단한 목걸이,Colar Duro,ハードネックレス,Collar Duro,สร้อยคอแข็ง,Kalung Keras,,硬项链,硬項鍊,Matigas na Kuwintas,Dây chuyền cứng
ITEM_NAME_303303,Astute Necklace,영험한 기운의 목걸이,Colar Astuto,アスチュートネックレス,Collar Espiriual,สร้อยคอพลังวิญญาณ,Kalung Lihai,,精美项链,精項鍊,Kuwintas na Matalas,Dây chuyền tinh ranh
ITEM_NAME_303304,Legendary Necklace,전설의 목걸이,Colar Lendário,伝説のネックレス,Collar Legendario,สร้อยคอในตำนาน,Kalung Legendaris,,传奇项链,傳奇項鍊,Maalamat na Kuwintas,Dây chuyền huyền thoại
ITEM_NAME_303305,Sacred Amulet,신성한 목걸이,Amuleto Sagrado,神聖な首飾り,Amuleto Sagrado,เครื่องรางศักดิ์สิทธิ์,Jimat Suci,Священный амулет,神圣护符,神聖護符,Sagradong Anting-anting,Bùa Thần Thánh
ITEM_NAME_303400,Old Ring,낡은 반지,Anel Velho,古いリング,Anillo viejo,แหวนเก่า,Cincin Tua,,老戒指,舊戒指,Lumang Singsing,Nhẫn cũ
ITEM_NAME_303401,Discarded Ring,버려진 반지,Anel Descartado,捨てられたリング,Anillo Desechado,แหวนที่ถูกทิ้ง,Cincin yang Dibuang,,废戒指,丟棄的戒指,Tinapong Singsing,Nhẫn bỏ đi
ITEM_NAME_303402,Hard Ring,단단한 반지,Anel Duro,ハードリング,Anillo Duro,แหวนแข็ง,Cincin Keras,,硬环,硬戒指,Matigas na Singsing,Vòng cứng
ITEM_NAME_303403,Astute Ring,영험한 기운의 반지,Anel Astuto,アスチュートリング,Anillo Espiritual,แหวนแห่งพลังวิญญาณ,Cincin lihai,,精美环,精戒指,Matalas na Singsing,Vòng tròn tinh ranh
ITEM_NAME_303404,Legendary Ring,전설의 반지,Anel Lendário,伝説のリング,Anillo Legendario,แหวนในตำนาน,Cincin Legendaris,,传奇戒指,傳奇戒指,Maalamat na Singsing,Chiếc nhẫn huyền thoại
ITEM_NAME_303405,Sacred Ring,신성한 반지,Anel Sagrado,神聖な指輪,Anillo Sagrado,แหวนศักดิ์สิทธิ์,Cincin Suci,Священное кольцо,神圣戒指,神聖戒指,Sagradong Singsing,Nhẫn Thần Thánh
ITEM_NAME_304000,Fire Essence,불의 정수,Essência  de Fogo,炎のエッセンス,Esencia de Fuego,แก่นของไฟ,Esensi Api,,火之精华,火精華,Apoy na Essence,Tinh chất Hỏa hoạn
ITEM_NAME_304002,Water Essence,물의 정수,Essência  de Água,水のエッセンス,Esencia de Agua,แก่นของน้ำ,Esensi Air,,水之精华,水精華,Tubig na Essence,Tinh chất nước
ITEM_NAME_304001,Earth Essence,대지의 정수,Essência  de Terra,地のエッセンス,Esencia de Tierra,แก่นของดิน,Esensi Tanah,,地之精华,土精華,Lupang Essence,Tinh chất Trái Đất
ITEM_NAME_304003,Wind Essence,바람의 정수,Essência  de Vento,風のエッセンス,Esencia de Aire,แก่นของลม,Esensi Angin,,风之精华,風精華,Hangin na Essence,Tinh chất Gió
ITEM_NAME_305000,Ice Dye,얼음의 염료,Tintura de Gelo,氷の染料,Tinte de Hielo,สีย้อม น้ำแข็ง,Pewarna Es,,冰染料,冰染料,Yelong Pangkulay,Thuốc nhuộm đá
ITEM_NAME_305001,Fire Dye,불의 염료,Tintura de Fogo,炎の染料,Tinte de Fuego,สีย้อม ไฟ,Pewarna Api,,火染料,火染料,Apoy na Pangkulay,Thuốc nhuộm lửa
ITEM_NAME_305002,Forest Dye,숲의 염료,Tintura da Floresta,森の染料,Tinte de Bosque,สีย้อม ป่า,Pewarna Hutan,,森林染料,森林染料,Tina ng Kagubatan,Thuốc nhuộm rừng
ITEM_NAME_305003,Fairy Dye,요정의 염료,Tintura das Fadas,妖精の染料,Tinte de Hada,สีย้อม นางฟ้า,Perwarna Peri,,仙女染料,仙女染料,Tina ng Diwata,thuốc nhuộm tiên
ITEM_NAME_305004,Goddess Dye,여신의 염료,Tintura da Deusa,女神の染料,Tinte de Diosa,สีย้อม เทพธิดา,Perwana Dewi,,女神染料,女神染料,Tina ng Diyosa,nữ thần nhuộm
ITEM_NAME_306000,Cold Seed Shell,차가운 씨앗 껍질,Frio Semente Shell,冷たい種皮,Cáscara de semilla fría,เย็นเมล็ดพันธุ์เชลล์,Dingin Benih Shell,Холодный Seed Shell,冷子壳,冷種子殼,Malamig na Balat ng Binhi,Vỏ hạt lạnh
ITEM_NAME_306001,Small Leaf,작은 잎사귀,Folha pequena,小さな葉っぱ,Hoja pequeña,ใบเล็ก ๆ,Daun kecil,Малый лист,小叶子,小葉子,Maliit na Dahon,Lá nhỏ
ITEM_NAME_306002,Non-withering Leaves,시들지 않는 잎사귀,Folhas não fulminante,枯れない葉っぱ,Hojas que no marchitan,ใบไม้ที่ไม่เหี่ยวเฉา,Non-layu Daun,Номера увядания листья,非枯萎的树叶,非葉葉,Dinalalantang Dahon,Lá không héo
ITEM_NAME_306003,Glowing Liquid,빛나는 액체,Glowing líquido,光る液体,Liquido Resplandeciente,ของเหลวเรืองแสง,Glowing Liquid,светящийся Liquid,发光的液体,發光的液體,Kumikinang na Likido,Chất lỏng phát sáng
ITEM_NAME_306004,Soft Stem,부드러운 줄기,Stem suave,やわらかい幹,Tallo suave,ต้นกำเนิดซอฟท์,lembut Stem,Мягкие Стволовые,软干,柔軟的莖,Malambot na Tangkay,Thân mềm
ITEM_NAME_306005,Squishy Seed,물컹한 씨앗,Semente mole,フワフワの種子,Semilla esponjosa,เมล็ดนุ่ม,Benih licin,Squishy Seed,粘糊糊的种子,柔軟的種子,Malambot na Binhi,Hạt giống nhão nhoét
ITEM_NAME_306006,Flowers of Blue Light,푸른 빛의 꽃,Flores da luz azul,青色の花,Flores de Luz Azul,ดอกไม้แห่งแสงสีฟ้า,Bunga dari Blue Light,Цветы Blue Light,蓝光花,藍光的花,Bulaklak ng Asul na Liwanag,Hoa của Ánh sáng xanh
ITEM_NAME_306007,Blue Fruit,푸른 열매,Fruit azul,青い実,Fruta Azul,ผลไม้สีน้ำเงิน,biru Buah,Синий фрукты,蓝果,藍色水果,Asul na Prutas,Trái cây xanh
ITEM_NAME_306008,Fragment of Soul,영혼의 결정,Fragmento de Alma,魂の結晶,Fragmento de Alma,ส่วนของจิตวิญญาณ,Fragmen Soul,Фрагмент души,灵魂片段,靈魂的碎片,Kapiraso ng Kaluluwa,Mảnh linh hồn
ITEM_NAME_306009,Small Stone,작은 돌멩이,Pequena pedra,小さな石,Piedra pequeña,หินขนาดเล็ก,Batu kecil,Малый камень,小石头,小石頭,Maliit na Bato,Đá nhỏ
ITEM_NAME_306010,Broken Stone Blade,부서진 돌날,Quebrada Pedra Lâmina,壊れた石刃,Hoja de Piedra Rota,คมดาบหินที่ชำรุด,Rusak Batu Pisau,Щебень отвал,碎石之刃,破碎的石葉片,Sirang Talim ng Bato,Lưỡi gươm đá gãy
ITEM_NAME_306011,Soft Fluff,부드러운 솜털,macio Fluff,ソフトな綿毛,Esponja Suave,ปุยนุ่ม,lembut Fluff,Мягкая Fluff,软绒毛,軟絨毛,Malambot na Bulak,Lông mịn
ITEM_NAME_306012,Rare Piece of Stone,희귀한 돌조각,Peça rara de Pedra,珍しい石片,Rara pieza de piedra,ชิ้นที่หายากของหิน,Langka Piece of Batu,Редкий кусок камня,石难得的一片,rare,Bihirang Piraso ng Bato,Viên đá quý
ITEM_NAME_306013,Old Knife-edge,낡은 칼자루,Faca de ponta velha,古い剣の柄,Antiguo filo de la navaja,คมมีดเก่า,Old Knife-edge,Старый нож-край,老刀边,老刀刃,Lumang Talim ng Kutsilyo,Lưỡi dao cũ
ITEM_NAME_306014,Fruit of the Earth,대지의 열매,Fruto da Terra,地球の実,Fruto de la Tierra,ผลไม้ของโลก,Buah Bumi,Плод Земли,地球的水果,土的果實,Prutas ng Mundo,Trái đất
ITEM_NAME_306015,Broken Magic Stone,부서진 마법석,Quebrada Magic Stone,壊れた魔法石,Piedra Mágica Rota,หินเวทย์ที่ชำรุด,Rusak Magic Stone,Сломанный магический камень,破魔石,破碎的魔石,Sirang Mahigawang Bato,Hòn đá ma thuật bị vỡ
ITEM_NAME_306016,Spirit Stone of the Earth,대지의 정령석,Spirit Stone da Terra,大地の精霊石,Espíritu de piedra de la Tierra,หินวิญญาณของโลก,Roh Batu Bumi,Дух Камень Земли,地球的石敢当,土的精神石,Espiritung Bato ng Mundo,Đá Linh Hồn của Trái Đất
ITEM_NAME_306017,Insignia of Darkness,어둠의 휘장,Insignia of Darkness,闇の記章,Insignias de la Oscuridad,เครื่องราชอิสริยาภรณ์แห่งความมืด,Insignia of Darkness,Знак тьмы,黑暗的徽章,黑暗的徽章,Tanda ng Kadiliman,Dấu hiệu của Bóng tối
ITEM_NAME_306018,Bead of Mana,마력의 구슬,Pano escultura de luz,魔力の玉,Cuenta de Maná,ผ้าประติมากรรมแสง,Cahaya Patung Cloth,Ткань Свет скульптуры,光雕布,法力的珠子,Butil ng Mana,Hạt Ma Thuật
ITEM_NAME_306019,Fox Skin,여우 가죽,Gemstone Rare,キツネの皮,Piel de Zorro,พลอยหายาก,langka Gemstone,Редкий драгоценный камень,稀有宝石,狐狸皮,Balat ng Soro,Da cáo
ITEM_NAME_306020,Fox Fangs,여우의 송곳니,Distintivo de herói,キツネの牙,Colmillos de Zorro,พระเอกป้าย,Badge pahlawan,Знак героя,英雄的徽章,狐狸牙,Ngipin ng Soro,Răng nanh cáo
ITEM_NAME_306021,Edge of Spear,대지의 창 날,Ponta de Lança,大地の槍の刃,Punta de Lanza,ขอบหอก,Ujung Tombak,,矛之刃,矛刃,Talim ng Sibat,Cạnh của ngọn giáo
ITEM_NAME_306022,Strap,대지의 견장,Alça,ストラップ,Cinturón,สายรัด,Pengikat,,背带,帶子,Panali,Dây đeo
ITEM_NAME_306023,Wooden Cover,나무껍질,tampa de madeira,木製カバー,cubierta de madera,ฝาไม้,kayu Penutup,Деревянная обложка,木制封面,木製蓋,Takip na Kahoy,Bìa gỗ
ITEM_NAME_306024,Piece of Wood,나무조각,Pedaço de madeira,木切れ,Pieza de madera,ชิ้นส่วนของไม้,Sepotong kayu,Кусок дерева,一块木头,一塊木頭,Piraso ng Kahoy,Miếng gỗ
ITEM_NAME_306025,Hard Shell,단단한 껍질,Casca dura,硬い殻,Caparazón Resistente,เปลือกแข็ง,hard Shell,Твердой оболочки,硬壳,硬殼,Matigas na balat,Vỏ cứng
ITEM_NAME_306026,Thick Piece of Fabric,두꺼운 천조각,Thick Escultura pano,厚手の布切れ,Tela de Escultura Gruesa,ประติมากรรมผ้าแบบหนา,Tebal Sculpture Cloth,Ткань Скульптура Толстые,厚布雕塑,厚厚的雕塑布,Makapal na Tela ng Eskultura,Vải điêu khắc dày
ITEM_NAME_306027,Sharp Piece of Weapon,날카로운 무기 조각,Pedaço afiada de Arma,鋭い武器の欠片,Pieza de arma afilada,ส่วนคมของอาวุธ,Sepotong tajam Senjata,Sharp Кусок оружия,武器的夏普片,鋒利的武器,Matalim na piraso ng armas,Mảnh vũ khí sắc bén
ITEM_NAME_306028,White Powder,하얀 가루,Pó branco,白い粉,Polvo blanco,ผงสีขาว,Bubuk putih,Белый порошок,白色粉末,白色粉末,Puting Pulbos,Bột trắng
ITEM_NAME_306029,Hard Piece of Iron,단단한 쇳조각,Pedaço duro de Ferro,硬い鉄片,Pieza dura de Hierro,ชิ้นหนักของเหล็ก,Keras Piece of Iron,Жесткий Кусок железа,铁硬片,硬鐵,Matigas na Piraso ng Bakal,Mảnh sắt cứng
ITEM_NAME_306030,Twinkling Stone,반짝이는 돌,piscar de pedra,キラキラする石,Piedra Centellante,แววหิน,sekejap Batu,мерцающий камень,闪烁的石头,閃爍的石頭,Batong Kumikislap,Đá lấp lánh
ITEM_NAME_306031,Rigid Chain,단단한 쇠사슬,Cadeia rígida,頑丈なチェーン,Cadena rígida,โซ่แข็ง,Rantai kaku,Жесткая Цепная,刚性链条,剛性鏈,Kadenang Matibay,Dây xích cứng
ITEM_NAME_306032,Broken Wand,화염의 부러진 지팡이,Varinha Quebrada,炎の折れたワンド,Varita Rota,ไบ้กายสิทธิ์ที่ชำรุด,Tongkat Rusak,,断魔杖,破碎的魔杖,Sirang Baston,Đũa phép gãy
ITEM_NAME_306033,Saehrimnir’s Axe,화염의 제림니르 도끼,Machado de Saehrimnir,セーフリームニルの斧,Hacha de Saehrimnir,ขวานของ Saehrimnir,Kapak Saehrimnir,,塞里米尔的斧头,Saehrimnir的斧頭,Palakol ni Saehrimnir,rìu của Saehrimnir
ITEM_NAME_306034,Saehrimnir’s Mace,화염의 제림니르 철퇴,Clava de Saehrimnir,セーフリームニルのメイス,Mazo de Saehrimnir,กระบองของ Saehrimnir,Tongkat Kebesaran Saehrimnir,,塞里米尔的钉头锤,Saehrimnir的狼牙棒,Maso ni Saehrimnir,Quyền trượng của Saehrimnir
ITEM_NAME_306035,Lump of Sap,수액 덩어리,Pedaço de Seiva,樹液の塊,Bola de Savia,ก้อนของยางไม้,Gumpalan Getah,,团块,汁液塊,Kumpol ng Dagta,Khối nhựa cây
ITEM_NAME_306036,Lump of Sap (Fire),화염의 수액 덩어리,Pedaço de Seiva(Fogo),炎の樹液の塊,Bola de Savia (Fuego),ก้อนของยางไม้ไฟ,Gumpalan Getah,,团块,樹液塊（火）,Kumpol ng Dagta(Apoy),Khối nhựa cây (lửa)
ITEM_NAME_306037,Lump of Sap (Wind),바람의 수액 덩어리,Pedaço de Seiva(Água),風の樹液の塊,Bola de Savia (Aire),ก้อนของยางไม้ลม,Gumpalan Getah,,团块,汁液（風）,Kumpol ng Dagta(Hangin),Khối nhựa cây (gió)
ITEM_NAME_306038,Lump of Sap (Earth),대지의 수액 덩어리,Pedaço de Seiva(Terra),地の樹液の塊,Bola de Savia (Tierra),ก้อนของยางไม้ดิน,Gumpalan Getah,,团块,樹液塊（土）,Kumpol ng Dagta(Lupa),Cục Sáp (Trái Đất)
ITEM_NAME_306039,Lump of Sap (Water),물의 수액 덩어리,Pedaço de Seiva(Vento),水の樹液の塊,Bola de Savia (Agua),ก้อนยางไม้น้ำ,Gumpalan Getah,,团块,樹液塊（水）,Kumpol ng Dagta(Tubig),Khối nhựa cây (nước)
ITEM_NAME_306040,Small Lump of Sap,수액 덩어리(소),Pequeno Pedaço de Seiva,小さな樹液の塊,Bolita de Savia,ก้อนของยางไม้(เล็ก),Gumpalan Kecil Getah,,团块,小塊,Maliit na Kumpol ng Dagta,Khối nhựa cây nhỏ
ITEM_NAME_306041,Small Lump of Sap (Fire),화염의 수액 덩어리(소),Pequeno Pedaço de Seiva(Fogo),炎の小さな樹液の塊,Bolita de Savia (Fuego),ก้อนของยางไม้ไฟ(เล็ก),Gumpalan Kecil Getah,,小团块,小塊汁液（火）,Maliit na Kumpol ng Dagta(Apoy),Khối nhựa nhỏ (lửa)
ITEM_NAME_306042,Small Lump of Sap (Wind),바람의 수액 덩어리(소),Pequeno Pedaço de Seiva(Água),風の小さな樹液の塊,Bolita de Savia (Aire),ก้อนของยางไม้ลม(เล็ก),Gumpalan Kecil Getah,,小团块,小塊（風）,Maliit na Kumpol ng Dagta(Hangin),Khối nhựa cây nhỏ (gió)
ITEM_NAME_306043,Small Lump of Sap (Earth),대지의 수액 덩어리(소),Pequeno Pedaço de Seiva(Terra),地の小さな樹液の塊,Bolita de Savia (Tierra),ก้อนของยางไม้ดิน(เล็ก),Gumpalan Kecil Getah,,小团块,小塊汁液（土）,Maliit na Kumpol ng Dagta(Lupa),Khối nhựa cây nhỏ (Trái Đất)
ITEM_NAME_306044,Small Lump of Sap (Water),물의 수액 덩어리(소),Pequeno Pedaço de Seiva(Vento),水の小さな樹液の塊,Bolita de Savia (Agua),ก้อนของยางไม้น้ำ(เล็ก),Gumpalan Kecil Getah,,小团块,小塊（水）,Maliit na Kumpol ng Dagta(Tubig),Khối nhựa cây nhỏ (nước)
ITEM_NAME_306045,Big Lump of Sap,수액 덩어리(대),Grande Pedaço de Seiva,大きな樹液の塊,Gran bola de Savia,ก้อนของยางไม้(ใหญ่),Gumpalan Besar Getah,,大汁液,大塊的汁液,Malaking Kumpol ng Dagta,Khối nhựa cây lớn
ITEM_NAME_306046,Big Lump of Sap (Fire),화염의 수액 덩어리(대),Grande Pedaço de Seiva(Fogo),炎の大きな樹液の塊,Gran bola de Savia (fuego),ก้อนของยางไม้ไฟ(ใหญ่),Gumpalan Besar Getah,,大汁液,大塊汁液（火）,Malaking Kumpol ng Dagta(Apoy),Khối nhựa cây lớn (lửa)
ITEM_NAME_306047,Big Lump of Sap (Wind),바람의 수액 덩어리(대),Grande Pedaço de Seiva(Água),風の大きな樹液の塊,Gran bola de savia (Aire),ก้อนของยางไม้ลม(ใหญ่),Gumpalan Besar Getah,,大汁液,大塊汁液（風）,Malaking Kumpol ng Dagta(Hangin),Khối nhựa cây lớn (gió)
ITEM_NAME_306048,Big Lump of Sap (Earth),대지의 수액 덩어리(대),Grande Pedaço de Seiva(Terra),地の大きな樹液の塊,Gran bola de Savia (Tierra),ก้อนของยางไม้ดิน(ใหญ่),Gumpalan Besar Getah,,大汁液,大塊汁液（土）,Malaking Kumpol ng Dagta(Lupa),Cục Sáp Lớn (Trái Đất)
ITEM_NAME_306049,Big Lump of Sap (Water),물의 수액 덩어리(대),Grande Pedaço de Seiva(Vento),水の大きな樹液の塊,Gran Bola de Savia (Agua),ก้อนของยางไม้น้ำ(ใหญ่),Gumpalan Besar Getah,,大汁液,大塊汁液（水）,Malaking Kumpol ng Dagta(Tubig),Khối nhựa cây lớn (nước)
ITEM_NAME_306050,Lightweight Piece of Fabric,가벼운 천 조각,Pano escultura de luz,軽い布切れ,Tela de Escultura Liviana,ประติมากรรมผ้าแบบบาง,Cahaya Patung Cloth,Ткань Свет скульптуры,光雕布,輕雕塑布,Manipis na telang pang eskultura,Vải điêu khắc nhẹ
ITEM_NAME_306051,Rare Gemstone,희귀한 원석,Gemstone Rare,希少な原石,Gema Rara,พลอยหายาก,langka Gemstone,Редкий драгоценный камень,稀有宝石,稀有寶石,Bihirang Batong-hiyas,Đá quý hiếm
ITEM_NAME_306052,Hero's Badge,영웅의 증표,Distintivo de herói,英雄の証票,Medalla de Héroe,ตราฮีโร่,Badge pahlawan,Знак героя,英雄的徽章,英雄的徽章,Sagisag ng Bayani,Huy hiệu anh hùng
ITEM_NAME_306053,Sharp Claws,날카로운 발톱,Garras afiadas,鋭い爪,Garras afiladas,กรงเล็บแหลมคม,Cakar tajam,Острые когти,锋利的爪子,鋒利的爪子,Matulis na kuko,Móng vuốt sắc
ITEM_NAME_306054,Rancorous Ornament,원한이 깃든 장식,Ornamento rancorosa,恨みの込めた飾り,Adorno Rencoroso,เคียดแค้นเครื่องประดับ,penuh benci Ornament,злопамятен орнамент,充满敌意的饰品,怨恨飾品,Palamuting ma-poot,Đồ trang trí độc hại
ITEM_NAME_306055,Ancient Magical Book,고대의 마법서,Livro Mágico antiga,古代の魔法書,Antiguo libro mágico,หนังสือเวทมนตร์โบราณ,Kuno Magical Buku,Древние магические книги,古魔法书,古代魔法書,Sinaunang Mahiwagang Libro,Quyển sách ma thuật cổ đại
ITEM_NAME_306056,Bronze Emblem,브론즈 엠블렘,,銅製エンブレム,Emblema de Bronce,อัตลักษณ์สีทองแดง,,,,銅標誌,Tansong Sagisag,Biểu tượng đồng
ITEM_NAME_306057,Silver Emblem,실버 엠블렘,,銀製エンブレム,Emblema de Plata,อัตลักษณ์สีเงิน,,,,銀色標誌,Pilak na Sagisag,Biểu tượng bạc
ITEM_NAME_306058,Wooden Blunt,화염의 나무둔기,Madeira  Partida,炎の木製の棍棒,Combo de Madera,ไม้ทื่อ,Kayu Tumpul,,钝木,木鈍器,Mapurol na Kahoy,cùn gỗ
ITEM_NAME_306059,Small Helm,화염의 작은 투구,Elmo Pequeno,炎の小兜,Yelmo Pequeño,หมวกเหล็กขนาดเล็ก,Helm Kecil,,小头盔,小頭盔,Maliit na helmet,Bánh lái nhỏ
ITEM_NAME_306060,Wild Boar Horns,화염의 멧돼지뿔,Chifre de Javali Selvagem,炎のイノシシの牙,Cuernos de Jabalí Salvaje,เขาหมูป่า,Tanduk Babi Hutan Liar,,野猪角,野豬角,Sungay ng Baboy-ramo,Sừng lợn rừng
ITEM_NAME_306061,Waist Bag,화염의 허리가방,Bolsa de Cintura,炎のウエストバッグ,Bolsa de Cintura,กระเป๋าคาดเอว,Tas Pinggang,,腰包,腰包,Bag ng Baywang,Túi đeo hông
ITEM_NAME_306062,Blunt Slice,화염의 둔기 조각,Fatia Partida,炎の棍棒の欠片,Corte Contundente,ชิ้นส่วนทื่อ,Potongan Tumpul,,钝片,鈍切片,Mapurol na Hiwa,Miếng cùn
ITEM_NAME_306063,White Coat,화염의 하얀 털다발,Casaco Branco,炎の白のコート,Bata Blanca,เสื้อคลุมสีขาว,Jubah Putih,,白大衣,白色外套,Maputing Kapote,Áo choàng trắng
ITEM_NAME_306064,Large Wild Boar Horns,화염의 큰 멧돼지뿔,Grande Chifre de Urso Selvagem,炎の巨大イノシシの牙,Cuernos Largos de Jabalí Salvaje,เขาหมูป่าขนาดใหญ่,Tanduk Beruang Liar Besar,,大型野猪角,大野豬角,Malaking Sungay ng Baboy-ramo,Sừng lợn rừng lớn
ITEM_NAME_306065,Heavy Rope,화염의 무거운 견장,Corda Pesada,炎の重い肩章,Cuerda Pesada,เชือกหนัก,Tali Berat,,粗绳,紼,Mabigat na Lubid,Dây thừng nặng
ITEM_NAME_306066,Heated Chain,화염의 달궈진 쇠사슬,Corrente Aquecida,炎の赤熱のチェーン,Cadena Calentada,โซ่อุ่น,Rantai Panas,,加热链,加熱鏈,Pinainit na Kadena,Chuỗi nóng
ITEM_NAME_306067,Broken Wand,화염의 부러진 지팡이,Varinha Quebrada,炎の壊れたワンド,Varita Rota,ไม้กายสิทธิ์ที่ชำรุด,Tongkat Rusak,,断魔杖,破碎的魔杖,Sirang Baston,Đũa phép gãy
ITEM_NAME_306068,Saehrimnir’s Axe,화염의 제림니르 도끼,Machado de Serimnir,炎のセーフリームニルの斧,Hacha de Saehrimnir,ขวานของ Serimnir,Kapak Serimnir,,塞里米尔的斧头,Saehrimnir的斧頭,Palakol ni Saehrimnir,rìu của Saehrimnir
ITEM_NAME_306069,Saehrimnir's Mace,화염의 제림니르 철퇴,Clava de Serimnir,炎のセーフリームニルのメイス,Mazo de Saehrimnir,กระบองของ Serimnir,Tongkat Kebesaran Serimnir,,塞里米尔的钉头锤,Saehrimnir的狼牙棒,Pamalo ni Saehrimnir,Quyền trượng của Saehrimnir
ITEM_NAME_400000,Hourglass,모래시계,Ampulheta,砂時計,Reloj de Arena,นาฬิกาทราย,Jam Pasir,,沙漏,沙漏,Orasa,Đồng hồ cát
ITEM_NAME_40100000,Valkyrie,발키리,Valquíria,ヴァルキリー,Valkyria,วาลคิรี,Valkyrie,,女神,女武神,Valkyrie,Chiến binh dũng cảm
ITEM_NAME_40100001,Lion of Dawn,새벽의 사자,Leão do Amanhecer,黎明のライオン,León del Amanecer,สิงโตแห่งรุ่งอรุณ,Lion of Dawn,,黎明狮子,黎明的獅子,Leon ng Liwayway,bình minh
ITEM_NAME_40100002,Hella's Shadow,헬라의 환영,Sombra de Hella,ヘラの幻影,La Sombra de Hella,เงาของเฮลล่า,Bayangan Hella,,海拉之影,Hella的影子,Anino ni Hella,Bóng tối của Hella
ITEM_NAME_40100003,Dark Valkyrie,어둠의 발키리,Escuro Valkyrie,ダークヴァルキリー,Valkyria Oscura,วัลคีรี่ด้านมืด,Gelap Valkyrie,Dark Валькирия,暗武神,黑暗的女武神,Masamang Valkyrie,Chiến dịch Valkyrie tối tăm
ITEM_NAME_40100004,Heavenly Cat,천상의 고양이,Gato Celeste,ヘブンリーキャット,Gato Celestial,แมวสวรรค์,Kucing Surgawi,,天猫,天貓,Pusang Makalangit,Thiên đạo
ITEM_NAME_40100005,Lance Master Rui,창술사 루이,Lance Master Rui,ランスマスター・ルイ,Lanza maestro Rui,Lance Master Rui,Tombak master Rui,Ланс Мастер Руй,Lance Master Rui,蘭斯大師魯伊,Rui Maestro ng Sibat,Sư phụ Rui
ITEM_NAME_40100006,Lance Master Ruci,창술사 루시,Lance Master Ruci,ランスマスター・ルーシー,Lanza maestro Ruci,Lance Master Ruci,Tombak master Ruci,Ланс Мастер Ruci,Lance master Ruci,蘭斯大師魯奇,Ruci Maestro ng Sibat,Sư phụ Ruci.
ITEM_NAME_40200001,Brown Hair,갈색 머리카락,Cabelo Castanho,茶色の毛,Cabello Castaño,ผมน้ำตาล,Rambut coklat,,棕发,棕色的頭髮,Kayumangging Buhok,Tóc nâu
ITEM_NAME_40200002,Blue Hair,파란색 머리카락,Cabelo Azul,青色の毛,Cabello Azul,ผมฟ้า,Rambut biru,,蓝发,藍頭髮,Asul na Buhok,Tóc xanh
ITEM_NAME_40200003,Green Hair,초록색 머리카락,Cabelo Verde,緑色の毛,Cabello Verde,ผมเขียว,Rambut hijau,,绿发,綠頭髮,Berdeng Buhok,Tóc xanh lá cây
ITEM_NAME_40200004,Red Hair,빨간색 머리카락,Cabelo Vermenho,赤色の毛,Cabello Rojo,ผมแดง,Rambut Merah,,红发,紅發,Pulang Buhok,Tóc đỏ
ITEM_NAME_40200005,White Hair,흰색 머리카락,Cabelo Branco,白色の毛,Cabello Blanco,ผมขาว,Rambut putih,,白发,白色的頭髮,Puting Buhok,Tóc bạc
ITEM_NAME_40200006,Yellow Hair,노란색 머리카락,Cabelo Amarelo,黄色の毛,Cabello Amarillo,ผมเหลือง,Rambut kuning,,黄发,黃色的頭髮,Dilaw na Buhok,Tóc vàng
ITEM_NAME_40200007,Black Hair,검은색 머리카락,Cabelo Preto,黒色の毛,Cabello Negro,ผมดำ,Rambut hitam,,黑发,黑髮,Itim na Buhok,Tóc đen
ITEM_NAME_40300001,Brown Ears,갈색 귀,Orelha Castanho,茶色の耳,Orejas Marrones,หูน้ำตาล,Telinga Coklat,,棕耳,棕色的耳朵,Kayumangging Tainga,Tai nâu
ITEM_NAME_40300002,Black Ears,검은색 귀,Orelha Preta,黒色の耳,Orejas Negras,หูดำ,Telinga Hitam,,黑耳,黑耳,Itim na Tainga,Tai Đen
ITEM_NAME_40300003,Brown Leopard Ears,갈색 표범 무늬 귀,Orelha Leopardo Castanho,茶色のヒョウ柄の耳,Orejas Leopardo Marrones,หูลายเสือดาวสีน้ำตาล,Telinga Macan Tutul Coklat,,棕豹耳,棕色豹耳朵,Kayumangging Tainga ng Leopard,Tai báo nâu
ITEM_NAME_40300004,Gray Leopard Ears,회색 표범 무늬 귀,Orelha Leopardo Cinzento,灰色のヒョウ柄の耳,Orejas Leopardo Grises,หูลายเสือดาวสีเทา,Telinga Macan Abu-abu,,灰豹耳,灰色豹耳朵,Kulay Abong Tainga ng Leopard,Tai báo xám
ITEM_NAME_40300005,White Ears,흰색 귀,Orelha Branco,白色の耳,Orejas Blancas,หูขาว,Telinga Putih,,白耳,白耳朵,Puting Tainga,Tai trắng
