rune_id,_name,level,total_cp,stat_type_1,value_1,value_type_1,stat_type_2,value_2,value_type_2,stat_type_3,value_3,value_type3,skillId,cooldown,chance,skill_value,skill_stat_ratio,skill_value_type,stat_reference_type,buff_duration
10011,Serimnir Rune 1,22,22,HIT,22,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10011,Serimnir Rune 1,23,23,HIT,23,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10011,Serimnir Rune 1,24,24,HIT,24,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10011,Serimnir Rune 1,25,25,HIT,25,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10011,Serimnir Rune 1,26,26,HIT,26,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10011,Serimnir Rune 1,27,27,HIT,27,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10011,Serimnir Rune 1,28,28,HIT,28,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10011,Serimnir Rune 1,29,29,HIT,29,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10011,Serimnir Rune 1,30,30,HIT,30,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10011,Serimnir Rune 1,31,31,HIT,31,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10011,Serimnir Rune 1,32,32,HIT,32,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10011,Serimnir Rune 1,33,33,HIT,33,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10011,Serimnir Rune 1,34,34,HIT,34,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10011,Serimnir Rune 1,35,35,HIT,35,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10011,Serimnir Rune 1,36,36,HIT,36,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10011,Serimnir Rune 1,37,37,HIT,37,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10011,Serimnir Rune 1,38,38,HIT,38,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10011,Serimnir Rune 1,39,39,HIT,39,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10011,Serimnir Rune 1,40,40,HIT,40,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10011,Serimnir Rune 1,41,41,HIT,41,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10011,Serimnir Rune 1,42,42,HIT,42,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10011,Serimnir Rune 1,43,43,HIT,43,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10011,Serimnir Rune 1,44,44,HIT,44,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10011,Serimnir Rune 1,45,45,HIT,45,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10011,Serimnir Rune 1,46,46,HIT,46,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10011,Serimnir Rune 1,47,47,HIT,47,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10011,Serimnir Rune 1,48,48,HIT,48,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10011,Serimnir Rune 1,49,49,HIT,49,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10011,Serimnir Rune 1,50,50,HIT,50,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10011,Serimnir Rune 1,51,51,HIT,51,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10011,Serimnir Rune 1,52,52,HIT,52,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10011,Serimnir Rune 1,53,53,HIT,53,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10011,Serimnir Rune 1,54,54,HIT,54,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10011,Serimnir Rune 1,55,55,HIT,55,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10011,Serimnir Rune 1,56,56,HIT,56,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10011,Serimnir Rune 1,57,57,HIT,57,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10011,Serimnir Rune 1,58,58,HIT,58,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10011,Serimnir Rune 1,59,59,HIT,59,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10011,Serimnir Rune 1,60,60,HIT,60,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10011,Serimnir Rune 1,61,61,HIT,61,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10011,Serimnir Rune 1,62,62,HIT,62,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10011,Serimnir Rune 1,63,63,HIT,63,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10011,Serimnir Rune 1,64,64,HIT,64,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10011,Serimnir Rune 1,65,65,HIT,65,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10011,Serimnir Rune 1,66,66,HIT,66,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10011,Serimnir Rune 1,67,67,HIT,67,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10011,Serimnir Rune 1,68,68,HIT,68,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10011,Serimnir Rune 1,69,69,HIT,69,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10011,Serimnir Rune 1,70,70,HIT,70,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10011,Serimnir Rune 1,71,71,HIT,71,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10011,Serimnir Rune 1,72,72,HIT,72,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10011,Serimnir Rune 1,73,73,HIT,73,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10011,Serimnir Rune 1,74,74,HIT,74,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10011,Serimnir Rune 1,75,75,HIT,75,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10011,Serimnir Rune 1,76,76,HIT,76,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10011,Serimnir Rune 1,77,77,HIT,77,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10011,Serimnir Rune 1,78,78,HIT,78,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10011,Serimnir Rune 1,79,79,HIT,79,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10011,Serimnir Rune 1,80,80,HIT,80,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10011,Serimnir Rune 1,81,81,HIT,81,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10011,Serimnir Rune 1,82,82,HIT,82,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10011,Serimnir Rune 1,83,83,HIT,83,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10011,Serimnir Rune 1,84,84,HIT,84,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10011,Serimnir Rune 1,85,85,HIT,85,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10011,Serimnir Rune 1,86,86,HIT,86,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10011,Serimnir Rune 1,87,87,HIT,87,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10011,Serimnir Rune 1,88,88,HIT,88,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10011,Serimnir Rune 1,89,89,HIT,89,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10011,Serimnir Rune 1,90,90,HIT,90,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10011,Serimnir Rune 1,91,91,HIT,91,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10011,Serimnir Rune 1,92,92,HIT,92,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10011,Serimnir Rune 1,93,93,HIT,93,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10011,Serimnir Rune 1,94,94,HIT,94,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10011,Serimnir Rune 1,95,95,HIT,95,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10011,Serimnir Rune 1,96,96,HIT,96,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10011,Serimnir Rune 1,97,97,HIT,97,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10011,Serimnir Rune 1,98,98,HIT,98,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10011,Serimnir Rune 1,99,99,HIT,99,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10011,Serimnir Rune 1,100,100,HIT,100,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10011,Serimnir Rune 1,101,101,HIT,101,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10011,Serimnir Rune 1,102,102,HIT,102,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10011,Serimnir Rune 1,103,103,HIT,103,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10011,Serimnir Rune 1,104,104,HIT,104,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10011,Serimnir Rune 1,105,105,HIT,105,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10011,Serimnir Rune 1,106,106,HIT,106,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10011,Serimnir Rune 1,107,107,HIT,107,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10011,Serimnir Rune 1,108,108,HIT,108,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10011,Serimnir Rune 1,109,109,HIT,109,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10011,Serimnir Rune 1,110,110,HIT,110,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10011,Serimnir Rune 1,111,111,HIT,111,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10011,Serimnir Rune 1,112,112,HIT,112,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10011,Serimnir Rune 1,113,113,HIT,113,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10011,Serimnir Rune 1,114,114,HIT,114,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10011,Serimnir Rune 1,115,115,HIT,115,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10011,Serimnir Rune 1,116,116,HIT,116,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10011,Serimnir Rune 1,117,117,HIT,117,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10011,Serimnir Rune 1,118,118,HIT,118,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10011,Serimnir Rune 1,119,119,HIT,119,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10011,Serimnir Rune 1,120,120,HIT,120,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10011,Serimnir Rune 1,121,121,HIT,121,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10011,Serimnir Rune 1,122,122,HIT,122,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10011,Serimnir Rune 1,123,123,HIT,123,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10011,Serimnir Rune 1,124,124,HIT,124,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10011,Serimnir Rune 1,125,125,HIT,125,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10011,Serimnir Rune 1,126,126,HIT,126,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10011,Serimnir Rune 1,127,127,HIT,127,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10011,Serimnir Rune 1,128,128,HIT,128,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10011,Serimnir Rune 1,129,129,HIT,129,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10011,Serimnir Rune 1,130,130,HIT,130,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10011,Serimnir Rune 1,131,131,HIT,131,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10011,Serimnir Rune 1,132,132,HIT,132,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10011,Serimnir Rune 1,133,133,HIT,133,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10011,Serimnir Rune 1,134,134,HIT,134,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10011,Serimnir Rune 1,135,135,HIT,135,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10011,Serimnir Rune 1,136,136,HIT,136,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10011,Serimnir Rune 1,137,137,HIT,137,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10011,Serimnir Rune 1,138,138,HIT,138,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10011,Serimnir Rune 1,139,139,HIT,139,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10011,Serimnir Rune 1,140,140,HIT,140,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10011,Serimnir Rune 1,141,141,HIT,141,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10011,Serimnir Rune 1,142,142,HIT,142,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10011,Serimnir Rune 1,143,143,HIT,143,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10011,Serimnir Rune 1,144,144,HIT,144,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10011,Serimnir Rune 1,145,145,HIT,145,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10011,Serimnir Rune 1,146,146,HIT,146,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10011,Serimnir Rune 1,147,147,HIT,147,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10011,Serimnir Rune 1,148,148,HIT,148,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10011,Serimnir Rune 1,149,149,HIT,149,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10011,Serimnir Rune 1,150,150,HIT,150,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10011,Serimnir Rune 1,151,151,HIT,151,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10011,Serimnir Rune 1,152,152,HIT,152,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10011,Serimnir Rune 1,153,153,HIT,153,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10011,Serimnir Rune 1,154,154,HIT,154,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10011,Serimnir Rune 1,155,155,HIT,155,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10011,Serimnir Rune 1,156,156,HIT,156,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10011,Serimnir Rune 1,157,157,HIT,157,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10011,Serimnir Rune 1,158,158,HIT,158,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10011,Serimnir Rune 1,159,159,HIT,159,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10011,Serimnir Rune 1,160,160,HIT,160,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10011,Serimnir Rune 1,161,161,HIT,161,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10011,Serimnir Rune 1,162,162,HIT,162,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10011,Serimnir Rune 1,163,163,HIT,163,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10011,Serimnir Rune 1,164,164,HIT,164,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10011,Serimnir Rune 1,165,165,HIT,165,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10011,Serimnir Rune 1,166,166,HIT,166,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10011,Serimnir Rune 1,167,167,HIT,167,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10011,Serimnir Rune 1,168,168,HIT,168,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10011,Serimnir Rune 1,169,169,HIT,169,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10011,Serimnir Rune 1,170,170,HIT,170,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10011,Serimnir Rune 1,171,171,HIT,171,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10011,Serimnir Rune 1,172,172,HIT,172,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10011,Serimnir Rune 1,173,173,HIT,173,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10011,Serimnir Rune 1,174,174,HIT,174,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10011,Serimnir Rune 1,175,175,HIT,175,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10011,Serimnir Rune 1,176,176,HIT,176,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10011,Serimnir Rune 1,177,177,HIT,177,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10011,Serimnir Rune 1,178,178,HIT,178,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10011,Serimnir Rune 1,179,179,HIT,179,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10011,Serimnir Rune 1,180,180,HIT,180,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10011,Serimnir Rune 1,181,181,HIT,181,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10011,Serimnir Rune 1,182,182,HIT,182,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10011,Serimnir Rune 1,183,183,HIT,183,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10011,Serimnir Rune 1,184,184,HIT,184,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10011,Serimnir Rune 1,185,185,HIT,185,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10011,Serimnir Rune 1,186,186,HIT,186,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10011,Serimnir Rune 1,187,187,HIT,187,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10011,Serimnir Rune 1,188,188,HIT,188,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10011,Serimnir Rune 1,189,189,HIT,189,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10011,Serimnir Rune 1,190,190,HIT,190,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10011,Serimnir Rune 1,191,191,HIT,191,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10011,Serimnir Rune 1,192,192,HIT,192,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10011,Serimnir Rune 1,193,193,HIT,193,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10011,Serimnir Rune 1,194,194,HIT,194,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10011,Serimnir Rune 1,195,195,HIT,195,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10011,Serimnir Rune 1,196,196,HIT,196,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10011,Serimnir Rune 1,197,197,HIT,197,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10011,Serimnir Rune 1,198,198,HIT,198,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10011,Serimnir Rune 1,199,199,HIT,199,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10011,Serimnir Rune 1,200,200,HIT,200,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10011,Serimnir Rune 1,201,201,HIT,201,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10011,Serimnir Rune 1,202,202,HIT,202,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10011,Serimnir Rune 1,203,203,HIT,203,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10011,Serimnir Rune 1,204,204,HIT,204,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10011,Serimnir Rune 1,205,205,HIT,205,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10011,Serimnir Rune 1,206,206,HIT,206,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10011,Serimnir Rune 1,207,207,HIT,207,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10011,Serimnir Rune 1,208,208,HIT,208,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10011,Serimnir Rune 1,209,209,HIT,209,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10011,Serimnir Rune 1,210,210,HIT,210,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10011,Serimnir Rune 1,211,211,HIT,211,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10011,Serimnir Rune 1,212,212,HIT,212,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10011,Serimnir Rune 1,213,213,HIT,213,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10011,Serimnir Rune 1,214,214,HIT,214,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10011,Serimnir Rune 1,215,215,HIT,215,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10011,Serimnir Rune 1,216,216,HIT,216,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10011,Serimnir Rune 1,217,217,HIT,217,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10011,Serimnir Rune 1,218,218,HIT,218,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10011,Serimnir Rune 1,219,219,HIT,219,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10011,Serimnir Rune 1,220,220,HIT,220,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10011,Serimnir Rune 1,221,221,HIT,221,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10011,Serimnir Rune 1,222,222,HIT,222,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10011,Serimnir Rune 1,223,223,HIT,223,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10011,Serimnir Rune 1,224,224,HIT,224,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10011,Serimnir Rune 1,225,225,HIT,225,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10011,Serimnir Rune 1,226,226,HIT,226,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10011,Serimnir Rune 1,227,227,HIT,227,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10011,Serimnir Rune 1,228,228,HIT,228,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10011,Serimnir Rune 1,229,229,HIT,229,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10011,Serimnir Rune 1,230,230,HIT,230,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10011,Serimnir Rune 1,231,231,HIT,231,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10011,Serimnir Rune 1,232,232,HIT,232,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10011,Serimnir Rune 1,233,233,HIT,233,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10011,Serimnir Rune 1,234,234,HIT,234,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10011,Serimnir Rune 1,235,235,HIT,235,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10011,Serimnir Rune 1,236,236,HIT,236,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10011,Serimnir Rune 1,237,237,HIT,237,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10011,Serimnir Rune 1,238,238,HIT,238,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10011,Serimnir Rune 1,239,239,HIT,239,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10011,Serimnir Rune 1,240,240,HIT,240,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10011,Serimnir Rune 1,241,241,HIT,241,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10011,Serimnir Rune 1,242,242,HIT,242,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10011,Serimnir Rune 1,243,243,HIT,243,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10011,Serimnir Rune 1,244,244,HIT,244,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10011,Serimnir Rune 1,245,245,HIT,245,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10011,Serimnir Rune 1,246,246,HIT,246,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10011,Serimnir Rune 1,247,247,HIT,247,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10011,Serimnir Rune 1,248,248,HIT,248,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10011,Serimnir Rune 1,249,249,HIT,249,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10011,Serimnir Rune 1,250,250,HIT,250,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10011,Serimnir Rune 1,251,251,HIT,251,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10011,Serimnir Rune 1,252,252,HIT,252,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10011,Serimnir Rune 1,253,253,HIT,253,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10011,Serimnir Rune 1,254,254,HIT,254,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10011,Serimnir Rune 1,255,255,HIT,255,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10011,Serimnir Rune 1,256,256,HIT,256,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10011,Serimnir Rune 1,257,257,HIT,257,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10011,Serimnir Rune 1,258,258,HIT,258,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10011,Serimnir Rune 1,259,259,HIT,259,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10011,Serimnir Rune 1,260,260,HIT,260,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10011,Serimnir Rune 1,261,261,HIT,261,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10011,Serimnir Rune 1,262,262,HIT,262,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10011,Serimnir Rune 1,263,263,HIT,263,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10011,Serimnir Rune 1,264,264,HIT,264,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10011,Serimnir Rune 1,265,265,HIT,265,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10011,Serimnir Rune 1,266,266,HIT,266,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10011,Serimnir Rune 1,267,267,HIT,267,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10011,Serimnir Rune 1,268,268,HIT,268,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10011,Serimnir Rune 1,269,269,HIT,269,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10011,Serimnir Rune 1,270,270,HIT,270,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10011,Serimnir Rune 1,271,271,HIT,271,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10011,Serimnir Rune 1,272,272,HIT,272,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10011,Serimnir Rune 1,273,273,HIT,273,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10011,Serimnir Rune 1,274,274,HIT,274,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10011,Serimnir Rune 1,275,275,HIT,275,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10011,Serimnir Rune 1,276,276,HIT,276,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10011,Serimnir Rune 1,277,277,HIT,277,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10011,Serimnir Rune 1,278,278,HIT,278,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10011,Serimnir Rune 1,279,279,HIT,279,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10011,Serimnir Rune 1,280,280,HIT,280,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10011,Serimnir Rune 1,281,281,HIT,281,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10011,Serimnir Rune 1,282,282,HIT,282,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10011,Serimnir Rune 1,283,283,HIT,283,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
