id,_name,rune_level,rune_stone_quantity,crystal_quantity,ncg_quantity,level_up_success_rate
10003,Fenrir Bleeding Rune,158,50,1500000,0,10000
10003,Fenrir Bleeding Rune,159,50,1500000,0,10000
10003,Fenrir Bleeding Rune,160,50,6000000,0,10000
10003,Fenrir Bleeding Rune,161,50,1500000,200,10000
10003,Fenrir Bleeding Rune,162,50,1500000,0,10000
10003,Fenrir Bleeding Rune,163,50,1500000,0,10000
10003,Fenrir Bleeding Rune,164,50,1500000,0,10000
10003,Fenrir Bleeding Rune,165,50,1500000,0,10000
10003,Fenrir Bleeding Rune,166,50,1500000,0,10000
10003,Fenrir Bleeding Rune,167,50,1500000,0,10000
10003,Fenrir Bleeding Rune,168,50,1500000,0,10000
10003,Fenrir Bleeding Rune,169,50,1500000,0,10000
10003,Fenrir Bleeding Rune,170,50,6000000,0,10000
10003,Fenrir Bleeding Rune,171,50,1500000,200,10000
10003,Fenrir Bleeding Rune,172,50,1500000,0,10000
10003,Fenrir Bleeding Rune,173,50,1500000,0,10000
10003,Fenrir Bleeding Rune,174,50,1500000,0,10000
10003,Fenrir Bleeding Rune,175,50,1500000,0,10000
10003,Fenrir Bleeding Rune,176,50,1500000,0,10000
10003,Fenrir Bleeding Rune,177,50,1500000,0,10000
10003,Fenrir Bleeding Rune,178,50,1500000,0,10000
10003,Fenrir Bleeding Rune,179,50,1500000,0,10000
10003,Fenrir Bleeding Rune,180,50,6000000,0,10000
10003,Fenrir Bleeding Rune,181,50,1500000,300,10000
10003,Fenrir Bleeding Rune,182,50,1500000,0,10000
10003,Fenrir Bleeding Rune,183,50,1500000,0,10000
10003,Fenrir Bleeding Rune,184,50,1500000,0,10000
10003,Fenrir Bleeding Rune,185,50,1500000,0,10000
10003,Fenrir Bleeding Rune,186,50,1500000,0,10000
10003,Fenrir Bleeding Rune,187,50,1500000,0,10000
10003,Fenrir Bleeding Rune,188,50,1500000,0,10000
10003,Fenrir Bleeding Rune,189,50,1500000,0,10000
10003,Fenrir Bleeding Rune,190,50,6000000,0,10000
10003,Fenrir Bleeding Rune,191,50,1500000,300,10000
10003,Fenrir Bleeding Rune,192,50,1500000,0,10000
10003,Fenrir Bleeding Rune,193,50,1500000,0,10000
10003,Fenrir Bleeding Rune,194,50,1500000,0,10000
10003,Fenrir Bleeding Rune,195,50,1500000,0,10000
10003,Fenrir Bleeding Rune,196,50,1500000,0,10000
10003,Fenrir Bleeding Rune,197,50,1500000,0,10000
10003,Fenrir Bleeding Rune,198,50,1500000,0,10000
10003,Fenrir Bleeding Rune,199,50,1500000,0,10000
10003,Fenrir Bleeding Rune,200,50,6000000,0,10000
10003,Fenrir Bleeding Rune,201,80,2000000,300,10000
10003,Fenrir Bleeding Rune,202,80,2000000,0,10000
10003,Fenrir Bleeding Rune,203,80,2000000,0,10000
10003,Fenrir Bleeding Rune,204,80,2000000,0,10000
10003,Fenrir Bleeding Rune,205,80,2000000,0,10000
10003,Fenrir Bleeding Rune,206,80,2000000,0,10000
10003,Fenrir Bleeding Rune,207,80,2000000,0,10000
10003,Fenrir Bleeding Rune,208,80,2000000,0,10000
10003,Fenrir Bleeding Rune,209,80,2000000,0,10000
10003,Fenrir Bleeding Rune,210,80,8000000,0,10000
10003,Fenrir Bleeding Rune,211,80,2000000,500,10000
10003,Fenrir Bleeding Rune,212,80,2000000,0,10000
10003,Fenrir Bleeding Rune,213,80,2000000,0,10000
10003,Fenrir Bleeding Rune,214,80,2000000,0,10000
10003,Fenrir Bleeding Rune,215,80,2000000,0,10000
10003,Fenrir Bleeding Rune,216,80,2000000,0,10000
10003,Fenrir Bleeding Rune,217,80,2000000,0,10000
10003,Fenrir Bleeding Rune,218,80,2000000,0,10000
10003,Fenrir Bleeding Rune,219,80,2000000,0,10000
10003,Fenrir Bleeding Rune,220,80,8000000,0,10000
10003,Fenrir Bleeding Rune,221,80,2000000,500,10000
10003,Fenrir Bleeding Rune,222,80,2000000,0,10000
10003,Fenrir Bleeding Rune,223,80,2000000,0,10000
10003,Fenrir Bleeding Rune,224,80,2000000,0,10000
10003,Fenrir Bleeding Rune,225,80,2000000,0,10000
10003,Fenrir Bleeding Rune,226,80,2000000,0,10000
10003,Fenrir Bleeding Rune,227,80,2000000,0,10000
10003,Fenrir Bleeding Rune,228,80,2000000,0,10000
10003,Fenrir Bleeding Rune,229,80,2000000,0,10000
10003,Fenrir Bleeding Rune,230,80,8000000,0,10000
10003,Fenrir Bleeding Rune,231,80,2000000,500,10000
10003,Fenrir Bleeding Rune,232,80,2000000,0,10000
10003,Fenrir Bleeding Rune,233,80,2000000,0,10000
10003,Fenrir Bleeding Rune,234,80,2000000,0,10000
10003,Fenrir Bleeding Rune,235,80,2000000,0,10000
10003,Fenrir Bleeding Rune,236,80,2000000,0,10000
10003,Fenrir Bleeding Rune,237,80,2000000,0,10000
10003,Fenrir Bleeding Rune,238,80,2000000,0,10000
10003,Fenrir Bleeding Rune,239,80,2000000,0,10000
10003,Fenrir Bleeding Rune,240,80,8000000,0,10000
10003,Fenrir Bleeding Rune,241,80,2000000,500,10000
10003,Fenrir Bleeding Rune,242,80,2000000,0,10000
10003,Fenrir Bleeding Rune,243,80,2000000,0,10000
10003,Fenrir Bleeding Rune,244,80,2000000,0,10000
10003,Fenrir Bleeding Rune,245,80,2000000,0,10000
10003,Fenrir Bleeding Rune,246,80,2000000,0,10000
10003,Fenrir Bleeding Rune,247,80,2000000,0,10000
10003,Fenrir Bleeding Rune,248,80,2000000,0,10000
10003,Fenrir Bleeding Rune,249,80,2000000,0,10000
10003,Fenrir Bleeding Rune,250,80,8000000,0,10000
10003,Fenrir Bleeding Rune,251,80,2000000,500,10000
10003,Fenrir Bleeding Rune,252,80,2000000,0,10000
10003,Fenrir Bleeding Rune,253,80,2000000,0,10000
10003,Fenrir Bleeding Rune,254,80,2000000,0,10000
10003,Fenrir Bleeding Rune,255,80,2000000,0,10000
10003,Fenrir Bleeding Rune,256,80,2000000,0,10000
10003,Fenrir Bleeding Rune,257,80,2000000,0,10000
10003,Fenrir Bleeding Rune,258,80,2000000,0,10000
10003,Fenrir Bleeding Rune,259,80,2000000,0,10000
10003,Fenrir Bleeding Rune,260,80,8000000,0,10000
10003,Fenrir Bleeding Rune,261,80,2000000,1000,10000
10003,Fenrir Bleeding Rune,262,80,2000000,0,10000
10003,Fenrir Bleeding Rune,263,80,2000000,0,10000
10003,Fenrir Bleeding Rune,264,80,2000000,0,10000
10003,Fenrir Bleeding Rune,265,80,2000000,0,10000
10003,Fenrir Bleeding Rune,266,80,2000000,0,10000
10003,Fenrir Bleeding Rune,267,80,2000000,0,10000
10003,Fenrir Bleeding Rune,268,80,2000000,0,10000
10003,Fenrir Bleeding Rune,269,80,2000000,0,10000
10003,Fenrir Bleeding Rune,270,80,8000000,0,10000
10003,Fenrir Bleeding Rune,271,80,2000000,1000,10000
10003,Fenrir Bleeding Rune,272,80,2000000,0,10000
10003,Fenrir Bleeding Rune,273,80,2000000,0,10000
10003,Fenrir Bleeding Rune,274,80,2000000,0,10000
10003,Fenrir Bleeding Rune,275,80,2000000,0,10000
10003,Fenrir Bleeding Rune,276,80,2000000,0,10000
10003,Fenrir Bleeding Rune,277,80,2000000,0,10000
10003,Fenrir Bleeding Rune,278,80,2000000,0,10000
10003,Fenrir Bleeding Rune,279,80,2000000,0,10000
10003,Fenrir Bleeding Rune,280,80,8000000,0,10000
10003,Fenrir Bleeding Rune,281,80,2000000,1000,10000
10003,Fenrir Bleeding Rune,282,80,2000000,0,10000
10003,Fenrir Bleeding Rune,283,80,2000000,0,10000
10003,Fenrir Bleeding Rune,284,80,2000000,0,10000
10003,Fenrir Bleeding Rune,285,80,2000000,0,10000
10003,Fenrir Bleeding Rune,286,80,2000000,0,10000
10003,Fenrir Bleeding Rune,287,80,2000000,0,10000
10003,Fenrir Bleeding Rune,288,80,2000000,0,10000
10003,Fenrir Bleeding Rune,289,80,2000000,0,10000
10003,Fenrir Bleeding Rune,290,80,8000000,0,10000
10003,Fenrir Bleeding Rune,291,80,2000000,1000,10000
10003,Fenrir Bleeding Rune,292,80,2000000,0,10000
10003,Fenrir Bleeding Rune,293,80,2000000,0,10000
10003,Fenrir Bleeding Rune,294,80,2000000,0,10000
10003,Fenrir Bleeding Rune,295,80,2000000,0,10000
10003,Fenrir Bleeding Rune,296,80,2000000,0,10000
10003,Fenrir Bleeding Rune,297,80,2000000,0,10000
10003,Fenrir Bleeding Rune,298,80,2000000,0,10000
10003,Fenrir Bleeding Rune,299,80,2000000,0,10000
10003,Fenrir Bleeding Rune,300,80,8000000,0,10000
10011,Serimnir Rune 1,1,1,1,0,10000
10011,Serimnir Rune 1,2,1,1,0,10000
10011,Serimnir Rune 1,3,1,1,0,10000
10011,Serimnir Rune 1,4,1,1,0,10000
10011,Serimnir Rune 1,5,1,1,0,10000
10011,Serimnir Rune 1,6,1,1,0,10000
10011,Serimnir Rune 1,7,1,1,0,10000
10011,Serimnir Rune 1,8,1,1,0,10000
10011,Serimnir Rune 1,9,1,1,0,10000
10011,Serimnir Rune 1,10,1,1,0,10000
10011,Serimnir Rune 1,11,1,1,0,10000
10011,Serimnir Rune 1,12,1,1,0,10000
10011,Serimnir Rune 1,13,1,1,0,10000
10011,Serimnir Rune 1,14,1,1,0,10000
10011,Serimnir Rune 1,15,1,1,0,10000
10011,Serimnir Rune 1,16,1,1,0,10000
10011,Serimnir Rune 1,17,1,1,0,10000
10011,Serimnir Rune 1,18,1,1,0,10000
10011,Serimnir Rune 1,19,1,1,0,10000
10011,Serimnir Rune 1,20,1,1,0,10000
10011,Serimnir Rune 1,21,1,1,0,10000
10011,Serimnir Rune 1,22,1,1,0,10000
10011,Serimnir Rune 1,23,1,1,0,10000
10011,Serimnir Rune 1,24,1,1,0,10000
10011,Serimnir Rune 1,25,1,1,0,10000
10011,Serimnir Rune 1,26,1,1,0,10000
10011,Serimnir Rune 1,27,1,1,0,10000
10011,Serimnir Rune 1,28,1,1,0,10000
10011,Serimnir Rune 1,29,1,1,0,10000
10011,Serimnir Rune 1,30,1,1,0,10000
10011,Serimnir Rune 1,31,1,1,0,10000
10011,Serimnir Rune 1,32,1,1,0,10000
10011,Serimnir Rune 1,33,1,1,0,10000
10011,Serimnir Rune 1,34,1,1,0,10000
10011,Serimnir Rune 1,35,1,1,0,10000
10011,Serimnir Rune 1,36,1,1,0,10000
10011,Serimnir Rune 1,37,1,1,0,10000
10011,Serimnir Rune 1,38,1,1,0,10000
10011,Serimnir Rune 1,39,1,1,0,10000
10011,Serimnir Rune 1,40,1,1,0,10000
10011,Serimnir Rune 1,41,1,1,0,10000
10011,Serimnir Rune 1,42,1,1,0,10000
10011,Serimnir Rune 1,43,1,1,0,10000
10011,Serimnir Rune 1,44,1,1,0,10000
10011,Serimnir Rune 1,45,1,1,0,10000
10011,Serimnir Rune 1,46,1,1,0,10000
10011,Serimnir Rune 1,47,1,1,0,10000
10011,Serimnir Rune 1,48,1,1,0,10000
10011,Serimnir Rune 1,49,1,1,0,10000
10011,Serimnir Rune 1,50,1,1,0,10000
10011,Serimnir Rune 1,51,1,1,0,10000
10011,Serimnir Rune 1,52,1,1,0,10000
10011,Serimnir Rune 1,53,1,1,0,10000
10011,Serimnir Rune 1,54,1,1,0,10000
10011,Serimnir Rune 1,55,1,1,0,10000
10011,Serimnir Rune 1,56,1,1,0,10000
10011,Serimnir Rune 1,57,1,1,0,10000
10011,Serimnir Rune 1,58,1,1,0,10000
10011,Serimnir Rune 1,59,1,1,0,10000
10011,Serimnir Rune 1,60,1,1,0,10000
10011,Serimnir Rune 1,61,1,1,0,10000
10011,Serimnir Rune 1,62,1,1,0,10000
10011,Serimnir Rune 1,63,1,1,0,10000
10011,Serimnir Rune 1,64,1,1,0,10000
10011,Serimnir Rune 1,65,1,1,0,10000
10011,Serimnir Rune 1,66,1,1,0,10000
10011,Serimnir Rune 1,67,1,1,0,10000
10011,Serimnir Rune 1,68,1,1,0,10000
10011,Serimnir Rune 1,69,1,1,0,10000
10011,Serimnir Rune 1,70,1,1,0,10000
10011,Serimnir Rune 1,71,1,1,0,10000
10011,Serimnir Rune 1,72,1,1,0,10000
10011,Serimnir Rune 1,73,1,1,0,10000
10011,Serimnir Rune 1,74,1,1,0,10000
10011,Serimnir Rune 1,75,1,1,0,10000
10011,Serimnir Rune 1,76,1,1,0,10000
10011,Serimnir Rune 1,77,1,1,0,10000
10011,Serimnir Rune 1,78,1,1,0,10000
10011,Serimnir Rune 1,79,1,1,0,10000
10011,Serimnir Rune 1,80,1,1,0,10000
10011,Serimnir Rune 1,81,1,1,0,10000
10011,Serimnir Rune 1,82,1,1,0,10000
10011,Serimnir Rune 1,83,1,1,0,10000
10011,Serimnir Rune 1,84,1,1,0,10000
10011,Serimnir Rune 1,85,1,1,0,10000
10011,Serimnir Rune 1,86,1,1,0,10000
10011,Serimnir Rune 1,87,1,1,0,10000
10011,Serimnir Rune 1,88,1,1,0,10000
10011,Serimnir Rune 1,89,1,1,0,10000
10011,Serimnir Rune 1,90,1,1,0,10000
10011,Serimnir Rune 1,91,1,1,0,10000
10011,Serimnir Rune 1,92,1,1,0,10000
10011,Serimnir Rune 1,93,1,1,0,10000
10011,Serimnir Rune 1,94,1,1,0,10000
10011,Serimnir Rune 1,95,1,1,0,10000
10011,Serimnir Rune 1,96,1,1,0,10000
10011,Serimnir Rune 1,97,1,1,0,10000
10011,Serimnir Rune 1,98,1,1,0,10000
10011,Serimnir Rune 1,99,1,1,0,10000
10011,Serimnir Rune 1,100,1,1,0,10000
10011,Serimnir Rune 1,101,1,1,0,10000
10011,Serimnir Rune 1,102,1,1,0,10000
10011,Serimnir Rune 1,103,1,1,0,10000
10011,Serimnir Rune 1,104,1,1,0,10000
10011,Serimnir Rune 1,105,1,1,0,10000
10011,Serimnir Rune 1,106,1,1,0,10000
10011,Serimnir Rune 1,107,1,1,0,10000
10011,Serimnir Rune 1,108,1,1,0,10000
10011,Serimnir Rune 1,109,1,1,0,10000
10011,Serimnir Rune 1,110,1,1,0,10000
10011,Serimnir Rune 1,111,1,1,0,10000
10011,Serimnir Rune 1,112,1,1,0,10000
10011,Serimnir Rune 1,113,1,1,0,10000
10011,Serimnir Rune 1,114,1,1,0,10000
10011,Serimnir Rune 1,115,1,1,0,10000
10011,Serimnir Rune 1,116,1,1,0,10000
10011,Serimnir Rune 1,117,1,1,0,10000
10011,Serimnir Rune 1,118,1,1,0,10000
10011,Serimnir Rune 1,119,1,1,0,10000
10011,Serimnir Rune 1,120,1,1,0,10000
10011,Serimnir Rune 1,121,1,1,0,10000
10011,Serimnir Rune 1,122,1,1,0,10000
10011,Serimnir Rune 1,123,1,1,0,10000
10011,Serimnir Rune 1,124,1,1,0,10000
10011,Serimnir Rune 1,125,1,1,0,10000
10011,Serimnir Rune 1,126,1,1,0,10000
10011,Serimnir Rune 1,127,1,1,0,10000
10011,Serimnir Rune 1,128,1,1,0,10000
10011,Serimnir Rune 1,129,1,1,0,10000
10011,Serimnir Rune 1,130,1,1,0,10000
10011,Serimnir Rune 1,131,1,1,0,10000
10011,Serimnir Rune 1,132,1,1,0,10000
10011,Serimnir Rune 1,133,1,1,0,10000
10011,Serimnir Rune 1,134,1,1,0,10000
10011,Serimnir Rune 1,135,1,1,0,10000
10011,Serimnir Rune 1,136,1,1,0,10000
10011,Serimnir Rune 1,137,1,1,0,10000
10011,Serimnir Rune 1,138,1,1,0,10000
10011,Serimnir Rune 1,139,1,1,0,10000
10011,Serimnir Rune 1,140,1,1,0,10000
10011,Serimnir Rune 1,141,1,1,0,10000
10011,Serimnir Rune 1,142,1,1,0,10000
10011,Serimnir Rune 1,143,1,1,0,10000
10011,Serimnir Rune 1,144,1,1,0,10000
10011,Serimnir Rune 1,145,1,1,0,10000
10011,Serimnir Rune 1,146,1,1,0,10000
10011,Serimnir Rune 1,147,1,1,0,10000
10011,Serimnir Rune 1,148,1,1,0,10000
10011,Serimnir Rune 1,149,1,1,0,10000
10011,Serimnir Rune 1,150,1,1,0,10000
10011,Serimnir Rune 1,151,1,1,0,10000
10011,Serimnir Rune 1,152,1,1,0,10000
10011,Serimnir Rune 1,153,1,1,0,10000
10011,Serimnir Rune 1,154,1,1,0,10000
10011,Serimnir Rune 1,155,1,1,0,10000
10011,Serimnir Rune 1,156,1,1,0,10000
10011,Serimnir Rune 1,157,1,1,0,10000
10011,Serimnir Rune 1,158,1,1,0,10000
10011,Serimnir Rune 1,159,1,1,0,10000
10011,Serimnir Rune 1,160,1,1,0,10000
10011,Serimnir Rune 1,161,1,1,0,10000
10011,Serimnir Rune 1,162,1,1,0,10000
10011,Serimnir Rune 1,163,1,1,0,10000
10011,Serimnir Rune 1,164,1,1,0,10000
10011,Serimnir Rune 1,165,1,1,0,10000
10011,Serimnir Rune 1,166,1,1,0,10000
10011,Serimnir Rune 1,167,1,1,0,10000
10011,Serimnir Rune 1,168,1,1,0,10000
10011,Serimnir Rune 1,169,1,1,0,10000
10011,Serimnir Rune 1,170,1,1,0,10000
10011,Serimnir Rune 1,171,1,1,0,10000
10011,Serimnir Rune 1,172,1,1,0,10000
10011,Serimnir Rune 1,173,1,1,0,10000
10011,Serimnir Rune 1,174,1,1,0,10000
10011,Serimnir Rune 1,175,1,1,0,10000
10011,Serimnir Rune 1,176,1,1,0,10000
10011,Serimnir Rune 1,177,1,1,0,10000
10011,Serimnir Rune 1,178,1,1,0,10000
10011,Serimnir Rune 1,179,1,1,0,10000
10011,Serimnir Rune 1,180,1,1,0,10000
10011,Serimnir Rune 1,181,1,1,0,10000
10011,Serimnir Rune 1,182,1,1,0,10000
10011,Serimnir Rune 1,183,1,1,0,10000
10011,Serimnir Rune 1,184,1,1,0,10000
10011,Serimnir Rune 1,185,1,1,0,10000
10011,Serimnir Rune 1,186,1,1,0,10000
10011,Serimnir Rune 1,187,1,1,0,10000
10011,Serimnir Rune 1,188,1,1,0,10000
10011,Serimnir Rune 1,189,1,1,0,10000
10011,Serimnir Rune 1,190,1,1,0,10000
10011,Serimnir Rune 1,191,1,1,0,10000
10011,Serimnir Rune 1,192,1,1,0,10000
10011,Serimnir Rune 1,193,1,1,0,10000
10011,Serimnir Rune 1,194,1,1,0,10000
10011,Serimnir Rune 1,195,1,1,0,10000
10011,Serimnir Rune 1,196,1,1,0,10000
10011,Serimnir Rune 1,197,1,1,0,10000
10011,Serimnir Rune 1,198,1,1,0,10000
10011,Serimnir Rune 1,199,1,1,0,10000
10011,Serimnir Rune 1,200,1,1,0,10000
10011,Serimnir Rune 1,201,1,1,0,10000
10011,Serimnir Rune 1,202,1,1,0,10000
10011,Serimnir Rune 1,203,1,1,0,10000
10011,Serimnir Rune 1,204,1,1,0,10000
10011,Serimnir Rune 1,205,1,1,0,10000
10011,Serimnir Rune 1,206,1,1,0,10000
10011,Serimnir Rune 1,207,1,1,0,10000
10011,Serimnir Rune 1,208,1,1,0,10000
10011,Serimnir Rune 1,209,1,1,0,10000
10011,Serimnir Rune 1,210,1,1,0,10000
10011,Serimnir Rune 1,211,1,1,0,10000
10011,Serimnir Rune 1,212,1,1,0,10000
10011,Serimnir Rune 1,213,1,1,0,10000
10011,Serimnir Rune 1,214,1,1,0,10000
10011,Serimnir Rune 1,215,1,1,0,10000
10011,Serimnir Rune 1,216,1,1,0,10000
10011,Serimnir Rune 1,217,1,1,0,10000
10011,Serimnir Rune 1,218,1,1,0,10000
10011,Serimnir Rune 1,219,1,1,0,10000
10011,Serimnir Rune 1,220,1,1,0,10000
10011,Serimnir Rune 1,221,1,1,0,10000
10011,Serimnir Rune 1,222,1,1,0,10000
10011,Serimnir Rune 1,223,1,1,0,10000
10011,Serimnir Rune 1,224,1,1,0,10000
10011,Serimnir Rune 1,225,1,1,0,10000
10011,Serimnir Rune 1,226,1,1,0,10000
10011,Serimnir Rune 1,227,1,1,0,10000
10011,Serimnir Rune 1,228,1,1,0,10000
10011,Serimnir Rune 1,229,1,1,0,10000
10011,Serimnir Rune 1,230,1,1,0,10000
10011,Serimnir Rune 1,231,1,1,0,10000
10011,Serimnir Rune 1,232,1,1,0,10000
10011,Serimnir Rune 1,233,1,1,0,10000
10011,Serimnir Rune 1,234,1,1,0,10000
10011,Serimnir Rune 1,235,1,1,0,10000
10011,Serimnir Rune 1,236,1,1,0,10000
10011,Serimnir Rune 1,237,1,1,0,10000
10011,Serimnir Rune 1,238,1,1,0,10000
10011,Serimnir Rune 1,239,1,1,0,10000
10011,Serimnir Rune 1,240,1,1,0,10000
10011,Serimnir Rune 1,241,1,1,0,10000
10011,Serimnir Rune 1,242,1,1,0,10000
10011,Serimnir Rune 1,243,1,1,0,10000
10011,Serimnir Rune 1,244,1,1,0,10000
10011,Serimnir Rune 1,245,1,1,0,10000
10011,Serimnir Rune 1,246,1,1,0,10000
10011,Serimnir Rune 1,247,1,1,0,10000
10011,Serimnir Rune 1,248,1,1,0,10000
10011,Serimnir Rune 1,249,1,1,0,10000
10011,Serimnir Rune 1,250,1,1,0,10000
10011,Serimnir Rune 1,251,1,1,0,10000
10011,Serimnir Rune 1,252,1,1,0,10000
10011,Serimnir Rune 1,253,1,1,0,10000
10011,Serimnir Rune 1,254,1,1,0,10000
10011,Serimnir Rune 1,255,1,1,0,10000
10011,Serimnir Rune 1,256,1,1,0,10000
10011,Serimnir Rune 1,257,1,1,0,10000
10011,Serimnir Rune 1,258,1,1,0,10000
10011,Serimnir Rune 1,259,1,1,0,10000
10011,Serimnir Rune 1,260,1,1,0,10000
10011,Serimnir Rune 1,261,1,1,0,10000
10011,Serimnir Rune 1,262,1,1,0,10000
10011,Serimnir Rune 1,263,1,1,0,10000
10011,Serimnir Rune 1,264,1,1,0,10000
10011,Serimnir Rune 1,265,1,1,0,10000
10011,Serimnir Rune 1,266,1,1,0,10000
10011,Serimnir Rune 1,267,1,1,0,10000
10011,Serimnir Rune 1,268,1,1,0,10000
10011,Serimnir Rune 1,269,1,1,0,10000
10011,Serimnir Rune 1,270,1,1,0,10000
10011,Serimnir Rune 1,271,1,1,0,10000
10011,Serimnir Rune 1,272,1,1,0,10000
10011,Serimnir Rune 1,273,1,1,0,10000
10011,Serimnir Rune 1,274,1,1,0,10000
10011,Serimnir Rune 1,275,1,1,0,10000
10011,Serimnir Rune 1,276,1,1,0,10000
10011,Serimnir Rune 1,277,1,1,0,10000
10011,Serimnir Rune 1,278,1,1,0,10000
10011,Serimnir Rune 1,279,1,1,0,10000
10011,Serimnir Rune 1,280,1,1,0,10000
10011,Serimnir Rune 1,281,1,1,0,10000
10011,Serimnir Rune 1,282,1,1,0,10000
10011,Serimnir Rune 1,283,1,1,0,10000
10011,Serimnir Rune 1,284,1,1,0,10000
10011,Serimnir Rune 1,285,1,1,0,10000
10011,Serimnir Rune 1,286,1,1,0,10000
10011,Serimnir Rune 1,287,1,1,0,10000
10011,Serimnir Rune 1,288,1,1,0,10000
10011,Serimnir Rune 1,289,1,1,0,10000
10011,Serimnir Rune 1,290,1,1,0,10000
10011,Serimnir Rune 1,291,1,1,0,10000
10011,Serimnir Rune 1,292,1,1,0,10000
10011,Serimnir Rune 1,293,1,1,0,10000
10011,Serimnir Rune 1,294,1,1,0,10000
10011,Serimnir Rune 1,295,1,1,0,10000
10011,Serimnir Rune 1,296,1,1,0,10000
10011,Serimnir Rune 1,297,1,1,0,10000
10011,Serimnir Rune 1,298,1,1,0,10000
10011,Serimnir Rune 1,299,1,1,0,10000
10011,Serimnir Rune 1,300,1,1,0,10000
10012,Serimnir Rune 2,1,1,1,0,10000
10012,Serimnir Rune 2,2,1,1,0,10000
10012,Serimnir Rune 2,3,1,1,0,10000
10012,Serimnir Rune 2,4,1,1,0,10000
10012,Serimnir Rune 2,5,1,1,0,10000
10012,Serimnir Rune 2,6,1,1,0,10000
10012,Serimnir Rune 2,7,1,1,0,10000
10012,Serimnir Rune 2,8,1,1,0,10000
10012,Serimnir Rune 2,9,1,1,0,10000
10012,Serimnir Rune 2,10,1,1,0,10000
10012,Serimnir Rune 2,11,1,1,0,10000
10012,Serimnir Rune 2,12,1,1,0,10000
10012,Serimnir Rune 2,13,1,1,0,10000
10012,Serimnir Rune 2,14,1,1,0,10000
10012,Serimnir Rune 2,15,1,1,0,10000
10012,Serimnir Rune 2,16,1,1,0,10000
10012,Serimnir Rune 2,17,1,1,0,10000
10012,Serimnir Rune 2,18,1,1,0,10000
10012,Serimnir Rune 2,19,1,1,0,10000
10012,Serimnir Rune 2,20,1,1,0,10000
10012,Serimnir Rune 2,21,1,1,0,10000
10012,Serimnir Rune 2,22,1,1,0,10000
10012,Serimnir Rune 2,23,1,1,0,10000
10012,Serimnir Rune 2,24,1,1,0,10000
10012,Serimnir Rune 2,25,1,1,0,10000
10012,Serimnir Rune 2,26,1,1,0,10000
10012,Serimnir Rune 2,27,1,1,0,10000
10012,Serimnir Rune 2,28,1,1,0,10000
10012,Serimnir Rune 2,29,1,1,0,10000
10012,Serimnir Rune 2,30,1,1,0,10000
10012,Serimnir Rune 2,31,1,1,0,10000
10012,Serimnir Rune 2,32,1,1,0,10000
10012,Serimnir Rune 2,33,1,1,0,10000
10012,Serimnir Rune 2,34,1,1,0,10000
10012,Serimnir Rune 2,35,1,1,0,10000
10012,Serimnir Rune 2,36,1,1,0,10000
10012,Serimnir Rune 2,37,1,1,0,10000
10012,Serimnir Rune 2,38,1,1,0,10000
10012,Serimnir Rune 2,39,1,1,0,10000
10012,Serimnir Rune 2,40,1,1,0,10000
10012,Serimnir Rune 2,41,1,1,0,10000
10012,Serimnir Rune 2,42,1,1,0,10000
10012,Serimnir Rune 2,43,1,1,0,10000
10012,Serimnir Rune 2,44,1,1,0,10000
10012,Serimnir Rune 2,45,1,1,0,10000
10012,Serimnir Rune 2,46,1,1,0,10000
10012,Serimnir Rune 2,47,1,1,0,10000
10012,Serimnir Rune 2,48,1,1,0,10000
10012,Serimnir Rune 2,49,1,1,0,10000
10012,Serimnir Rune 2,50,1,1,0,10000
10012,Serimnir Rune 2,51,1,1,0,10000
10012,Serimnir Rune 2,52,1,1,0,10000
10012,Serimnir Rune 2,53,1,1,0,10000
10012,Serimnir Rune 2,54,1,1,0,10000
10012,Serimnir Rune 2,55,1,1,0,10000
10012,Serimnir Rune 2,56,1,1,0,10000
10012,Serimnir Rune 2,57,1,1,0,10000
10012,Serimnir Rune 2,58,1,1,0,10000
10012,Serimnir Rune 2,59,1,1,0,10000
10012,Serimnir Rune 2,60,1,1,0,10000
10012,Serimnir Rune 2,61,1,1,0,10000
10012,Serimnir Rune 2,62,1,1,0,10000
10012,Serimnir Rune 2,63,1,1,0,10000
10012,Serimnir Rune 2,64,1,1,0,10000
10012,Serimnir Rune 2,65,1,1,0,10000
10012,Serimnir Rune 2,66,1,1,0,10000
10012,Serimnir Rune 2,67,1,1,0,10000
10012,Serimnir Rune 2,68,1,1,0,10000
10012,Serimnir Rune 2,69,1,1,0,10000
10012,Serimnir Rune 2,70,1,1,0,10000
10012,Serimnir Rune 2,71,1,1,0,10000
10012,Serimnir Rune 2,72,1,1,0,10000
10012,Serimnir Rune 2,73,1,1,0,10000
10012,Serimnir Rune 2,74,1,1,0,10000
10012,Serimnir Rune 2,75,1,1,0,10000
10012,Serimnir Rune 2,76,1,1,0,10000
10012,Serimnir Rune 2,77,1,1,0,10000
10012,Serimnir Rune 2,78,1,1,0,10000
10012,Serimnir Rune 2,79,1,1,0,10000
10012,Serimnir Rune 2,80,1,1,0,10000
10012,Serimnir Rune 2,81,1,1,0,10000
10012,Serimnir Rune 2,82,1,1,0,10000
10012,Serimnir Rune 2,83,1,1,0,10000
10012,Serimnir Rune 2,84,1,1,0,10000
10012,Serimnir Rune 2,85,1,1,0,10000
10012,Serimnir Rune 2,86,1,1,0,10000
