id,wave,monster1_id,monster1_level,monster1_count,monster2_id,monster2_level,monster2_count,monster3_id,monster3_level,monster3_count,monster4_id,monster4_level,monster4_count,is_boss,reward,cost_ap,turn_limit
146,3,205003,29,4,,,,,,,,,,0,0,5,100
146,4,205003,29,4,,,,,,,,,,0,0,5,100
146,5,205003,29,4,,,,,,,,,,0,146,5,100
147,1,205003,29,4,,,,,,,,,,0,0,5,100
147,2,205003,30,5,,,,,,,,,,0,0,5,100
147,3,205003,30,4,,,,,,,,,,0,0,5,100
147,4,205003,30,4,,,,,,,,,,0,0,5,100
147,5,205003,30,5,,,,,,,,,,0,0,5,100
147,6,205003,30,5,,,,,,,,,,0,147,5,100
148,1,205003,29,5,,,,,,,,,,0,0,5,100
148,2,205003,30,5,,,,,,,,,,0,0,5,100
148,3,205003,30,5,,,,,,,,,,0,0,5,100
148,4,205003,30,5,,,,,,,,,,0,0,5,100
148,5,205003,30,5,,,,,,,,,,0,0,5,100
148,6,205003,30,5,,,,,,,,,,0,148,5,100
149,1,205003,30,5,,,,,,,,,,0,0,5,100
149,2,205000,31,2,205003,31,4,,,,,,,0,0,5,100
149,3,205000,31,2,205003,31,4,,,,,,,0,0,5,100
149,4,205000,31,2,205003,31,4,,,,,,,0,0,5,100
149,5,205003,31,5,,,,,,,,,,0,0,5,100
149,6,205000,31,2,205003,31,4,,,,,,,0,0,5,100
149,7,205000,31,2,205003,31,4,,,,,,,0,149,5,100
150,1,205003,30,5,,,,,,,,,,0,0,5,100
150,2,204003,31,3,204013,31,3,,,,,,,0,0,5,100
150,3,204003,31,3,204013,31,3,,,,,,,0,0,5,100
150,4,205003,31,5,,,,,,,,,,0,0,5,100
150,5,204003,31,3,204013,31,3,,,,,,,0,0,5,100
150,6,205000,31,2,205003,31,2,205007,31,1,,,,1,150,5,100
10001,1,204000,11,3,,,,,,,,,,0,0,5,100
10001,2,201001,12,1,201002,12,2,,,,,,,0,0,5,100
10001,3,201001,12,1,201002,12,2,,,,,,,0,0,5,100
10001,4,201001,12,1,201002,12,2,,,,,,,0,0,5,100
10001,5,201001,12,1,201002,12,2,,,,,,,0,0,5,100
10001,6,201001,12,1,201002,12,2,,,,,,,0,0,5,100
10001,7,201002,12,2,201003,12,2,,,,,,,1,10001,5,100
10002,1,204001,14,3,,,,,,,,,,0,0,5,100
10002,2,203000,15,2,203001,15,2,,,,,,,0,0,5,100
10002,3,203000,15,2,203001,15,2,,,,,,,0,0,5,100
10002,4,204001,15,3,,,,,,,,,,0,0,5,100
10002,5,203000,15,2,203001,15,2,,,,,,,0,0,5,100
10002,6,204001,15,3,,,,,,,,,,0,0,5,100
10002,7,203002,15,4,203003,15,1,203005,15,1,,,,1,10002,5,100
10003,1,204003,17,3,,,,,,,,,,0,0,5,100
10003,2,205000,18,4,,,,,,,,,,0,0,5,100
10003,3,205000,18,4,,,,,,,,,,0,0,5,100
10003,4,205000,18,4,,,,,,,,,,0,0,5,100
10003,5,205000,18,4,,,,,,,,,,0,0,5,100
10003,6,204003,18,3,,,,,,,,,,0,0,5,100
10003,7,205000,18,4,205003,18,2,,,,,,,1,10003,5,100
10004,1,204000,20,3,,,,,,,,,,0,0,5,100
10004,2,201002,21,2,201004,21,1,,,,,,,0,0,5,100
10004,3,201002,21,2,201004,21,1,,,,,,,0,0,5,100
10004,4,204000,21,3,,,,,,,,,,0,0,5,100
10004,5,201002,21,2,201004,21,1,,,,,,,0,0,5,100
10004,6,201002,21,2,201004,21,1,,,,,,,0,0,5,100
10004,7,201002,21,2,201003,21,3,,,,,,,1,10004,5,100
10005,1,204021,23,3,,,,,,,,,,0,0,5,100
10005,2,203000,24,1,203002,24,3,203003,24,1,,,,0,0,5,100
10005,3,203000,24,1,203002,24,3,203003,24,1,,,,0,0,5,100
10005,4,203000,24,1,203002,24,3,203003,24,1,,,,0,0,5,100
10005,5,204021,24,3,,,,,,,,,,0,0,5,100
10005,6,204021,24,3,,,,,,,,,,0,0,5,100
10005,7,203000,24,2,203001,24,1,203002,24,2,203003,24,1,1,10005,5,100
10006,1,204023,26,3,,,,,,,,,,0,0,5,100
10006,2,205000,27,4,205003,27,1,,,,,,,0,0,5,100
10006,3,204023,27,3,,,,,,,,,,0,0,5,100
10006,4,205000,27,4,205003,27,1,,,,,,,0,0,5,100
10006,5,205000,27,4,205003,27,1,,,,,,,0,0,5,100
10006,6,204023,27,3,,,,,,,,,,0,0,5,100
10006,7,205000,27,5,205003,27,1,,,,,,,1,10006,5,100
10007,1,201000,29,3,,,,,,,,,,0,0,5,100
10007,2,201001,30,1,201004,30,3,,,,,,,0,0,5,100
10007,3,201001,30,1,201004,30,3,,,,,,,0,0,5,100
10007,4,201001,30,1,201004,30,3,,,,,,,0,0,5,100
10007,5,201000,30,3,,,,,,,,,,0,0,5,100
10007,6,201001,30,1,201004,30,3,,,,,,,0,0,5,100
10007,7,201002,30,2,201003,30,3,,,,,,,1,10007,5,100
10008,1,203000,32,1,203002,32,3,203003,32,1,,,,0,0,5,100
10008,2,203003,33,1,203004,33,1,203006,33,2,,,,0,0,5,100
10008,3,203003,33,1,203004,33,1,203006,33,2,,,,0,0,5,100
10008,4,203003,33,1,203004,33,1,203006,33,2,,,,0,0,5,100
10008,5,203003,33,1,203004,33,1,203006,33,2,,,,0,0,5,100
10008,6,203000,33,1,203002,33,3,203003,33,1,,,,0,0,5,100
10008,7,203004,33,2,203005,33,3,203006,33,1,,,,1,10008,5,100
10009,1,205000,35,4,205003,35,1,,,,,,,0,0,5,100
10009,2,205003,36,4,,,,,,,,,,0,0,5,100
10009,3,205003,36,4,,,,,,,,,,0,0,5,100
10009,4,205003,36,4,,,,,,,,,,0,0,5,100
10009,5,205003,36,4,,,,,,,,,,0,0,5,100
10009,6,205000,36,4,205003,36,1,,,,,,,0,0,5,100
10009,7,205003,36,6,,,,,,,,,,1,10009,5,100
10010,1,201000,38,2,201001,38,1,,,,,,,0,0,5,100
10010,2,204000,39,3,,,,,,,,,,0,0,5,100
10010,3,201000,39,2,201001,39,1,,,,,,,0,0,5,100
10010,4,201000,39,2,201001,39,1,,,,,,,0,0,5,100
10010,5,201000,39,2,201001,39,1,,,,,,,0,0,5,100
10010,6,201000,39,2,201001,39,1,,,,,,,0,0,5,100
10010,7,201003,39,3,201004,39,1,201005,39,1,,,,1,10010,5,100
10011,1,203006,41,2,204001,41,3,,,,,,,0,0,5,100
10011,2,203003,42,3,,,,,,,,,,0,0,5,100
10011,3,203006,42,2,204001,42,3,,,,,,,0,0,5,100
10011,4,203003,42,3,,,,,,,,,,0,0,5,100
10011,5,203006,42,2,204001,42,3,,,,,,,0,0,5,100
10011,6,203003,42,3,,,,,,,,,,0,0,5,100
10011,7,203000,42,2,203001,42,1,203002,42,2,203003,42,1,1,10011,5,100
10012,1,204003,44,3,205003,44,2,,,,,,,0,0,5,100
10012,2,205003,45,3,,,,,,,,,,0,0,5,100
10012,3,205003,45,3,,,,,,,,,,0,0,5,100
10012,4,204003,45,3,205003,45,2,,,,,,,0,0,5,100
10012,5,204003,45,3,205003,45,2,,,,,,,0,0,5,100
10012,6,205003,45,3,,,,,,,,,,0,0,5,100
10012,7,205000,45,5,205003,45,1,,,,,,,1,10012,5,100
10013,1,204010,47,3,,,,,,,,,,0,0,5,100
10013,2,202000,48,1,202002,48,3,202003,48,1,,,,0,0,5,100
10013,3,204010,48,3,,,,,,,,,,0,0,5,100
10013,4,202000,48,1,202002,48,3,202003,48,1,,,,0,0,5,100
10013,5,202000,48,1,202002,48,3,202003,48,1,,,,0,0,5,100
10013,6,202000,48,1,202002,48,3,202003,48,1,,,,0,0,5,100
10013,7,201001,48,1,201002,48,1,201004,48,2,201005,48,1,1,10013,5,100
10014,1,203000,50,1,203002,50,3,203003,50,1,,,,0,0,5,100
10014,2,203003,51,2,203005,51,3,,,,,,,0,0,5,100
10014,3,203003,51,2,203005,51,3,,,,,,,0,0,5,100
10014,4,203003,51,2,203005,51,3,,,,,,,0,0,5,100
10014,5,203003,51,2,203005,51,3,,,,,,,0,0,5,100
10014,6,203000,51,1,203002,51,3,203003,51,1,,,,0,0,5,100
10014,7,203002,51,4,203003,51,1,203005,51,1,,,,1,10014,5,100
10015,1,205000,53,4,205003,53,1,,,,,,,0,0,5,100
10015,2,205003,54,5,,,,,,,,,,0,0,5,100
10015,3,205003,54,5,,,,,,,,,,0,0,5,100
10015,4,205003,54,5,,,,,,,,,,0,0,5,100
10015,5,205003,54,5,,,,,,,,,,0,0,5,100
10015,6,205003,54,5,,,,,,,,,,0,0,5,100
10015,7,205000,54,4,205003,54,2,,,,,,,1,10015,5,100
10016,1,204020,56,4,,,,,,,,,,0,0,5,100
10016,2,202006,57,2,204001,57,3,,,,,,,0,0,5,100
10016,3,202006,57,2,204001,57,3,,,,,,,0,0,5,100
10016,4,202006,57,2,204001,57,3,,,,,,,0,0,5,100
10016,5,202006,57,2,204001,57,3,,,,,,,0,0,5,100
10016,6,202006,57,2,204001,57,3,,,,,,,0,0,5,100
10016,7,202002,57,4,202003,57,1,202005,57,1,,,,1,10016,5,100
10017,1,203006,59,2,204001,59,3,,,,,,,0,0,5,100
10017,2,203001,60,2,203005,60,2,203006,60,2,,,,0,0,5,100
10017,3,203006,60,2,204001,60,3,,,,,,,0,0,5,100
10017,4,203001,60,2,203005,60,2,203006,60,2,,,,0,0,5,100
10017,5,203006,60,2,204001,60,3,,,,,,,0,0,5,100
10017,6,203006,60,2,204001,60,3,,,,,,,0,0,5,100
10017,7,203000,60,2,203001,60,1,203002,60,2,203003,60,1,1,10017,5,100
10018,1,204003,62,3,205003,62,2,,,,,,,0,0,5,100
10018,2,205000,63,2,205003,63,4,,,,,,,0,0,5,100
10018,3,204003,63,3,205003,63,2,,,,,,,0,0,5,100
10018,4,204003,63,3,205003,63,2,,,,,,,0,0,5,100
10018,5,205000,63,2,205003,63,4,,,,,,,0,0,5,100
10018,6,205000,63,2,205003,63,4,,,,,,,0,0,5,100
10018,7,205000,63,5,205003,63,1,,,,,,,1,10018,5,100
10019,1,201001,65,1,201004,65,3,,,,,,,0,0,5,100
10019,2,202003,66,3,,,,,,,,,,0,0,5,100
10019,3,201001,66,1,201004,66,3,,,,,,,0,0,5,100
10019,4,201001,66,1,201004,66,3,,,,,,,0,0,5,100
10019,5,201001,66,1,201004,66,3,,,,,,,0,0,5,100
10019,6,202003,66,3,,,,,,,,,,0,0,5,100
10019,7,202000,66,2,202001,66,1,202002,66,2,202003,66,1,1,10019,5,100
10020,1,203003,68,3,,,,,,,,,,0,0,5,100
10020,2,204000,69,3,204010,69,3,,,,,,,0,0,5,100
10020,3,204000,69,3,204010,69,3,,,,,,,0,0,5,100
10020,4,204000,69,3,204010,69,3,,,,,,,0,0,5,100
10020,5,204000,69,3,204010,69,3,,,,,,,0,0,5,100
10020,6,203003,69,3,,,,,,,,,,0,0,5,100
10020,7,203004,69,2,203005,69,3,203006,69,1,,,,1,10020,5,100
10021,1,205003,71,3,,,,,,,,,,0,0,5,100
10021,2,204000,72,3,204010,72,3,,,,,,,0,0,5,100
10021,3,205003,72,3,,,,,,,,,,0,0,5,100
10021,4,205003,72,3,,,,,,,,,,0,0,5,100
10021,5,205003,72,3,,,,,,,,,,0,0,5,100
10021,6,204000,72,3,204010,72,3,,,,,,,0,0,5,100
10021,7,205003,72,6,,,,,,,,,,1,10021,5,100
10022,1,204000,74,3,,,,,,,,,,0,0,5,100
10022,2,202001,75,2,202005,75,2,202006,75,2,,,,0,0,5,100
10022,3,202001,75,2,202005,75,2,202006,75,2,,,,0,0,5,100
10022,4,202001,75,2,202005,75,2,202006,75,2,,,,0,0,5,100
10022,5,204000,75,3,,,,,,,,,,0,0,5,100
10022,6,202001,75,2,202005,75,2,202006,75,2,,,,0,0,5,100
10022,7,202004,75,2,202005,75,3,202006,75,1,,,,1,10022,5,100
10023,1,203001,77,2,203005,77,2,203006,77,2,,,,0,0,5,100
10023,2,204001,78,3,204021,78,3,,,,,,,0,0,5,100
10023,3,203001,78,2,203005,78,2,203006,78,2,,,,0,0,5,100
10023,4,204001,78,3,204021,78,3,,,,,,,0,0,5,100
10023,5,204001,78,3,204021,78,3,,,,,,,0,0,5,100
10023,6,203001,78,2,203005,78,2,203006,78,2,,,,0,0,5,100
10023,7,203000,78,2,203001,78,1,203002,78,2,203003,78,1,1,10023,5,100
10024,1,205000,80,2,205003,80,4,,,,,,,0,0,5,100
10024,2,204003,81,3,204023,81,3,,,,,,,0,0,5,100
10024,3,204003,81,3,204023,81,3,,,,,,,0,0,5,100
10024,4,204003,81,3,204023,81,3,,,,,,,0,0,5,100
10024,5,204003,81,3,204023,81,3,,,,,,,0,0,5,100
10024,6,204003,81,3,204023,81,3,,,,,,,0,0,5,100
10024,7,205000,81,5,205003,81,1,,,,,,,1,10024,5,100
10025,1,202000,83,1,202002,83,3,202003,83,1,,,,0,0,5,100
10025,2,202003,84,3,,,,,,,,,,0,0,5,100
10025,3,202000,84,1,202002,84,3,202003,84,1,,,,0,0,5,100
10025,4,202003,84,3,,,,,,,,,,0,0,5,100
10025,5,202000,84,1,202002,84,3,202003,84,1,,,,0,0,5,100
10025,6,202000,84,1,202002,84,3,202003,84,1,,,,0,0,5,100
10025,7,202004,84,2,202005,84,3,202006,84,1,,,,1,10025,5,100
10026,1,203003,86,3,,,,,,,,,,0,0,5,100
10026,2,203001,87,4,203004,87,1,,,,,,,0,0,5,100
10026,3,203003,87,3,,,,,,,,,,0,0,5,100
10026,4,203001,87,4,203004,87,1,,,,,,,0,0,5,100
10026,5,203001,87,4,203004,87,1,,,,,,,0,0,5,100
10026,6,203003,87,3,,,,,,,,,,0,0,5,100
10026,7,203004,87,2,203005,87,3,203006,87,1,,,,1,10026,5,100
10027,1,205003,89,3,,,,,,,,,,0,0,5,100
10027,2,205000,90,4,205003,90,1,,,,,,,0,0,5,100
10027,3,205003,90,3,,,,,,,,,,0,0,5,100
10027,4,205003,90,3,,,,,,,,,,0,0,5,100
10027,5,205003,90,3,,,,,,,,,,0,0,5,100
10027,6,205000,90,4,205003,90,1,,,,,,,0,0,5,100
10027,7,205003,90,6,,,,,,,,,,1,10027,5,100
10028,1,202006,92,2,204001,92,3,,,,,,,0,0,5,100
10028,2,202001,93,2,202005,93,2,202006,93,2,,,,0,0,5,100
10028,3,202001,93,2,202005,93,2,202006,93,2,,,,0,0,5,100
10028,4,202001,93,2,202005,93,2,202006,93,2,,,,0,0,5,100
10028,5,202001,93,2,202005,93,2,202006,93,2,,,,0,0,5,100
10028,6,202006,93,2,204001,93,3,,,,,,,0,0,5,100
10028,7,202002,93,2,202005,93,1,202006,93,1,202007,93,1,1,10028,5,100
10029,1,203003,95,2,203004,95,1,203005,95,2,,,,0,0,5,100
10029,2,204001,96,3,204011,96,3,,,,,,,0,0,5,100
10029,3,204001,96,3,204011,96,3,,,,,,,0,0,5,100
10029,4,204001,96,3,204011,96,3,,,,,,,0,0,5,100
10029,5,203001,96,2,203005,96,2,203006,96,2,,,,0,0,5,100
10029,6,203001,96,2,203005,96,2,203006,96,2,,,,0,0,5,100
10029,7,203002,96,2,203005,96,1,203006,96,1,203007,96,1,1,10029,5,100
10030,1,205003,98,5,,,,,,,,,,0,0,5,100
10030,2,204003,99,3,204013,99,3,,,,,,,0,0,5,100
10030,3,205000,99,2,205003,99,4,,,,,,,0,0,5,100
10030,4,205003,99,5,,,,,,,,,,0,0,5,100
10030,5,204003,99,3,204013,99,3,,,,,,,0,0,5,100
10030,6,205003,99,5,,,,,,,,,,0,0,5,100
10030,7,205000,99,2,205003,99,2,205007,99,1,,,,1,10030,5,100
